outcode,property_type,n_i,avg_price,sd,threshold
SK15,S,506,141675.61462450592,43843.25873290553,12e4
SK15,T,742,106962.50539083558,39679.75479981771,82e3
SK16,D,142,197903.7605633803,48466.057534769025,175e3
SK16,F,42,63998.57142857143,27411.57956504643,44450.0
SK16,O,21,838442.1428571428,2935365.6666852986,102e3
SK16,S,381,133704.04461942258,36952.63935086875,116e3
SK16,T,504,97391.69444444444,30568.05743786707,8e4
SK17,D,534,307888.5880149813,135580.01158813553,232429.5
SK17,F,353,129173.54107648725,67612.18298488796,86600.0
SK17,O,40,366302.425,363907.90365899116,159e3
SK17,S,688,185832.67005813954,79990.18423506347,140025.0
SK17,T,834,151311.4448441247,62961.692687436414,117217.8
SK2,D,431,251707.76798143852,83103.72687504924,21e4
SK2,F,159,103108.88679245283,39410.95375348401,84700.0
SK2,O,12,989141.8333333334,1416217.430571619,252400.0
SK2,S,1150,182728.24869565218,61255.58955437763,147500.0
SK2,T,664,132051.14307228915,40514.28723319946,112e3
SK22,D,207,319216.6666666667,132643.05693721966,234600.0
SK22,F,71,98561.30985915494,54069.8575415153,7e4
SK22,O,21,248683.33333333334,193395.37955528655,15e4
SK22,S,261,181222.98850574714,70324.45209442185,145e3
SK22,T,498,139578.6485943775,38497.8656984909,118525.0
SK23,D,447,299698.4116331096,120716.08061618145,23e4
SK23,F,58,111433.44827586207,60269.16098612092,75150.0
SK23,O,22,350504.3181818182,496115.63183705916,125e3
SK23,S,478,181060.3347280335,65314.54804083627,15e4
SK23,T,551,148211.76588021778,52661.07557833305,12e4
SK3,D,162,244039.75925925927,118126.9186761029,174e3
SK3,F,138,90202.17391304347,31801.120618806337,70370.0
SK3,O,34,228756.82352941178,268716.73738901754,117e3
SK3,S,980,159250.07346938775,65002.33693285252,125e3
SK3,T,1023,118755.97262952101,36242.74703543315,103299.99999999999
SK4,D,448,362727.24553571426,129472.01453342916,3e5
SK4,F,542,135932.8856088561,54053.2151919364,105e3
SK4,O,39,709109.6923076923,1703920.8738707255,25e4
SK4,S,1123,264866.44790739095,117783.13073727589,194950.0
SK4,T,872,188325.65366972476,83653.54829914398,125e3
SK5,D,83,204500.6626506024,52597.09448858278,179200.0
SK5,F,195,94757.93333333333,24135.0421657161,85e3
SK5,O,10,549328.0,979358.8550429874,133499.99999999997
SK5,S,680,127842.15882352942,35131.33303732089,11e4
SK5,T,951,105611.89169295478,25193.663385229578,9e4
SK6,D,1171,311113.22117847996,123119.88687486717,245e3
SK6,F,333,108275.48348348348,65234.12201085863,77500.0
SK6,O,56,709558.0714285715,1630330.9833952328,185e3
SK6,S,1671,187003.54757630161,74141.72317109728,145e3
SK6,T,1021,160016.6875612145,65282.93845136294,123e3
SK7,D,1255,410853.9737051793,193497.39258438037,295e3
SK7,F,401,147540.14962593516,88756.10300975112,95e3
SK7,O,43,1186406.046511628,3883066.6204939107,208200.0
SK7,S,1321,230619.757002271,92159.90059350811,178e3
SK7,T,460,159817.12173913044,66036.889791575,125e3
SK8,D,1345,332323.62007434946,129082.48650676242,26e4
SK8,F,522,134984.54214559388,119718.00440157502,93500.0
SK8,O,52,1792027.0384615385,5993581.295079024,221749.99999999994
SK8,S,2173,220361.6990335941,75400.36454236892,18e4
SK8,T,865,184632.09248554913,68326.08993757874,148e3
SK9,D,1268,602838.523659306,424836.96006270417,39e4
SK9,F,765,187201.89803921568,132613.1203695223,119509.99999999999
SK9,O,56,1095398.75,1400054.063736777,32e4
SK9,S,915,338549.4950819672,189327.90701553374,235e3
SK9,T,903,230451.77630121817,103200.40094691499,165e3
SL0,D,200,688504.45,261605.42332190828,544250.0
SL0,F,167,226445.40718562875,57140.14249512614,194950.0
SL0,O,14,667035.7142857143,578001.0801256115,77200.00000000001
SL0,S,271,419258.3025830258,124614.97970705442,348500.0
SL0,T,162,313484.2469135802,105672.4194171147,25e4
SL1,D,451,518955.9046563193,439259.44998883165,336e3
SL1,F,1924,185456.3503118503,60832.12101493092,15e4
SL1,O,73,2628867.5890410957,7141724.793627441,318999.99999999994
SL1,S,1026,298012.09941520466,102843.60524305406,245750.0
SL1,T,1198,257046.2120200334,67560.2140770647,218500.0
SL2,D,503,807787.1093439364,426122.6787450751,585e3
SL2,F,1052,195476.0608365019,71909.55344732325,163635.0
SL2,O,32,1487080.09375,1690252.0839412967,537499.9999999999
SL2,S,423,327747.5059101655,127081.21604502683,249950.0
SL2,T,1149,265805.33855526545,82874.70485619328,223379.99999999997
SL3,D,481,558705.4241164242,379793.2456454309,432e3
SL3,F,863,193632.38933951332,68166.8665459628,158799.99999999997
SL3,O,49,3154900.0816326533,5961421.101239962,461739.19999999995
SL3,S,721,384006.879334258,112988.01557290698,322500.0
SL3,T,983,284897.98575788405,93894.34403528519,227500.0
SL4,D,545,793995.7651376147,453872.85222939803,54e4
SL4,F,1034,351909.63733075437,270388.82226570195,241449.99999999997
SL4,O,60,2492759.2666666666,7259577.233503471,541500.0
SL4,S,664,459568.3418674699,228517.5448502086,344995.0
SL4,T,1136,470247.11267605633,284545.6669882069,334475.0
SL5,D,720,1240395.2875,968304.526506538,7e5
SL5,F,673,449869.07726597326,329858.64948565897,265e3
SL5,O,38,1347456.1315789474,1827975.2997650406,253e3
SL5,S,532,463629.7819548872,198254.02737978013,359285.0
SL5,T,315,465569.6984126984,256569.09992191163,315e3
SL6,D,1740,697193.9827586206,409522.45167384186,483e3
SL6,F,1790,269138.76703910617,116305.06767584161,214649.99999999994
SL6,O,103,4426667.59223301,11644177.568853019,389999.99999999994
SL6,S,1476,411241.75677506777,155575.16278832138,326750.0
SL6,T,1483,376387.59204315575,137407.3422732298,3e5
SL7,D,591,752700.641285956,452683.4268636867,548e3
SL7,F,313,308985.8594249201,142315.40534389848,22e4
SL7,O,26,1479413.8461538462,1751923.5129909455,365e3
SL7,S,330,496014.1606060606,225735.05825098578,39e4
SL7,T,515,418400.83300970873,199041.64810251415,315005.0
SL8,D,198,797313.2272727273,530820.9609566756,495e3
SL8,F,103,278939.3883495146,123598.31529494918,198e3
SL8,O,22,1232081.1363636365,1618067.471153233,267398.8
SL8,S,160,440999.325,171502.3858277141,343785.0
SL8,T,123,369480.8780487805,148700.40866489895,284600.0
SL9,D,936,1012651.139957265,554508.2452792936,69e4
SL9,F,312,439672.4006410256,254558.97105644268,263235.0
SL9,O,28,2633503.285714286,3450301.1874980475,549500.0
SL9,S,241,525981.2987551867,230068.460610102,415e3
SL9,T,179,456474.85474860336,187021.85317875823,342e3
SM1,D,157,479576.2993630573,168563.63032582487,374200.0
SM1,F,1666,220510.65966386555,60386.771327042574,186e3
SM1,O,49,1874196.4897959183,3419417.7477062955,284999.99999999994
SM1,S,784,385234.42984693876,114997.5550090143,321945.0
SM1,T,898,319593.04008908686,75418.4981191558,27e4
SM2,D,524,797632.8015267176,333378.27186128177,610900.0
SM2,F,1614,229032.0192069393,65587.13317318803,188500.0
SM2,O,16,2098089.125,5432555.190100901,15e4
SM2,S,221,519384.5294117647,139017.4364526567,44e4
SM2,T,261,373681.73946360155,95601.96348193422,315e3
SM3,D,49,518451.5306122449,249385.2841659786,365800.0
SM3,F,491,247588.3584521385,76465.59787201241,202500.0
SM3,O,28,1538037.5,3691835.9000243135,176400.0
SM3,S,511,402457.77886497066,102108.16353121662,34e4
SM3,T,522,351380.05363984674,80769.24364629651,305e3
SM4,D,49,446410.20408163266,113905.45832125057,382500.0
SM4,F,714,228637.89215686274,57357.03789797856,192e3
SM4,O,19,449881.5789473684,476370.2047808237,142800.0
SM4,S,292,412860.8287671233,100259.53826942388,350600.0
SM4,T,1388,348942.3436599424,95164.25732366506,287050.0
SM5,D,277,576229.3465703971,170766.63655673846,495480.0
SM5,F,802,216507.5386533666,53481.837701169745,184730.5
SM5,O,24,714618.5,1545455.1042375835,161800.0
SM5,S,621,406467.152979066,118651.70112426288,337e3
SM5,T,1167,297545.6075407027,80434.70243052869,249950.0
SM6,D,249,548489.3574297188,175417.8555034354,449400.0
SM6,F,1390,211709.3035971223,62846.3357226594,175e3
SM6,O,30,659083.6,1217297.2253779557,40219.999999999985
SM6,S,679,400702.75699558173,105296.92248200456,335e3
SM6,T,571,309950.8458844133,75878.50111715922,26e4
SM7,D,516,658064.1027131783,213463.5356911392,535e3
SM7,F,408,256338.1862745098,76202.46023322783,22e4
SM7,O,24,2487412.2083333335,9904227.940179517,183200.0
SM7,S,489,433540.43967280164,98664.04300447388,377400.0
SM7,T,179,369147.53631284914,90503.82614776521,324700.0
SN1,D,270,292255.0111111111,116251.70866453387,23e4
SN1,F,889,115034.97750281215,33715.268299985895,95e3
SN1,O,45,981683.7555555556,1961677.1946491953,146e3
SN1,S,552,216280.1938405797,68813.18477903947,184150.0
SN1,T,1937,166882.6365513681,60351.43217836209,132e3
SN10,D,910,361317.1791208791,153294.18720668938,27e4
SN10,F,354,125388.18926553673,51874.58413740456,1e5
SN10,O,40,649758.425,1083504.742424156,201300.0
SN10,S,670,228835.93880597016,86705.1005500648,18e4
SN10,T,779,181432.78818998716,63761.03830244793,148379.99999999997
SN11,D,810,302518.4086419753,125622.79410767257,242e3
SN11,F,240,109162.52083333333,35545.77893364505,95e3
SN11,O,22,465135.0909090909,408794.3351394275,179093.5
SN11,S,565,201376.73097345134,66185.62571012125,167800.0
SN11,T,804,165929.7276119403,52141.95456305294,137e3
SN12,D,930,286278.2924731183,115277.88904655371,235e3
SN12,F,214,99047.10280373832,38219.967669479374,78500.0
SN12,O,15,535274.4,848140.5201980555,16e4
SN12,S,783,191973.97701149425,69292.53964707279,16e4
SN12,T,693,165378.75613275613,57407.45732938975,138e3
SN13,D,490,392309.40612244897,214741.88375614426,288400.0
SN13,F,164,251122.2987804878,157352.79124791973,122250.0
SN13,O,15,565337.0,541865.9375244819,200000.00000000003
SN13,S,381,246693.57217847768,118470.52880646,195e3
SN13,T,386,210801.48704663213,92081.58580912475,162e3
SN14,D,682,395286.53958944284,237182.55808141993,273150.0
SN14,F,94,122425.26595744681,35962.36580038588,101800.0
SN14,O,31,1033291.8387096775,1278602.8828560256,25e4
SN14,S,519,242657.48747591523,116281.35437643093,18e4
SN14,T,675,218027.79555555555,125974.31470686065,155e3
SN15,D,967,365505.64012409514,169747.4101048346,267400.0
SN15,F,519,164236.34874759152,82224.66950468211,115e3
SN15,O,29,520836.724137931,737272.2913191036,243980.0
SN15,S,699,225423.60228898426,75183.15897115333,181078.4
SN15,T,810,179366.7024691358,77801.09999804905,142500.0
SN16,D,462,456944.0541125541,219449.21491432923,34e4
SN16,F,116,173866.5948275862,83907.28984135624,135e3
SN16,O,18,447972.22222222225,518931.94816860656,126150.0
SN16,S,255,256005.23529411765,93717.38951124644,207600.0
SN16,T,359,254483.89136490252,99885.50192904209,201800.0
SN2,D,330,235875.37878787878,57198.87590898285,2e5
SN2,F,586,116768.91296928328,26841.6099503317,103e3
SN2,O,26,1448324.6538461538,2733798.010907769,202500.0
SN2,S,894,172018.91946308725,41986.26028784646,15e4
SN2,T,1811,140410.28934290446,32626.867619001347,123e3
SN25,D,1240,274858.90887096775,78100.3654351545,232500.0
SN25,F,950,121331.75368421053,32326.831140155587,107995.0
SN25,O,19,1373700.1578947369,2666329.1166827776,177921.19999999998
SN25,S,919,203596.3297062024,48980.9260897003,175e3
SN25,T,1494,181208.41432396253,39145.22706711071,16e4
SN26,D,68,394079.4411764706,156845.44348492104,306400.0
SN26,F,1,127500.0,NA,127500.0
SN26,O,1,165e3,NA,165e3
SN26,S,26,244182.3076923077,82001.03131340203,196247.5
SN26,T,20,224372.25,131680.8784271857,151400.0
SN3,D,767,313422.24250325945,105919.90976508368,247400.0
SN3,F,423,117019.60283687944,43289.10972529596,92300.0
SN3,O,56,2483426.535714286,4362156.604397978,198750.0
SN3,S,1406,200355.23826458037,52675.58283151681,17e4
SN3,T,1302,152165.15821812596,44684.84205781706,125e3
SN38,O,1,47e5,NA,47e5
SN4,D,867,371955.69088812,164015.0034378971,27e4
SN4,F,244,122239.78278688525,28363.748556110677,115e3
SN4,O,25,585807.72,511208.08159899706,347992.0
SN4,S,797,215552.2070263488,58038.67292331511,185e3
SN4,T,665,193172.66015037594,60707.39817171301,16e4
SN5,D,1084,283369.63099631,99056.65601336792,229990.5
SN5,F,203,101690.2118226601,29015.21649252983,82300.0
SN5,O,59,1927985.5762711863,3979046.6941372775,148500.0
SN5,S,659,184918.3793626707,56172.99075840108,154970.0
SN5,T,1106,145520.80560578662,39698.23120425885,123e3
SN6,D,686,378184.0889212828,166974.321533615,289997.5
SN6,F,110,130057.59090909091,79910.80669971938,106700.0
SN6,O,30,497568.06666666665,655891.3597614467,131850.0
SN6,S,415,244014.46024096385,114330.1615173668,193100.0
SN6,T,540,200056.61296296297,77154.10082611244,152350.0
SN7,D,402,436331.55721393035,179037.80125141336,33e4
SN7,F,141,151056.20567375887,65027.78754913909,12e4
SN7,O,18,1200912.7777777778,1955104.052527506,325500.0
SN7,S,317,266267.2712933754,93217.10504214792,219560.0
SN7,T,364,232085.90384615384,121163.3918088818,189754.99999999997
SN8,D,764,553664.1034031414,346466.04232342384,372950.0
SN8,F,151,225316.88741721853,120697.34861592407,15e4
SN8,O,24,1100333.3333333333,1606687.20520278,445e3
SN8,S,381,327491.312335958,143339.7953419539,248e3
SN8,T,507,286459.60157790926,151777.2381733593,212500.0
SN9,D,306,419343.7287581699,204716.81731752763,311500.0
SN9,F,50,157069.44,35567.96252428552,142565.0
SN9,O,7,708500.0,682397.6724266674,301e3
SN9,S,141,278346.8014184397,104245.16579262422,225e3
SN9,T,149,238147.322147651,86429.7271261354,192800.0
SO14,D,24,250095.83333333334,107808.92307655956,195630.0
SO14,F,1644,187296.6380778589,150047.8519765249,133449.99999999997
SO14,O,133,2392868.3308270676,4514279.885872494,168500.0
SO14,S,58,250181.0344827586,60097.59155899487,22e4
SO14,T,518,206832.76447876447,83466.25833672905,168e3
SO15,D,276,339449.21014492755,152373.17266612628,252500.0
SO15,F,1754,142254.9982896237,76254.97412479372,112500.0
SO15,O,68,1692984.9117647058,4123485.0237488253,240900.0
SO15,S,981,240564.6513761468,78548.2109977283,195e3
SO15,T,809,203240.1631644005,60691.286762142634,168e3
SO16,D,859,383994.98835855647,202652.82922085983,277e3
SO16,F,1113,144203.36028751123,72178.36247041456,111663.79999999999
SO16,O,40,2619980.325,5412713.377231728,183999.99999999997
SO16,S,985,205135.3878172589,73255.77938317516,168600.0
SO16,T,1482,184771.14574898785,272115.08773797995,152e3
SO17,D,117,411672.5811965812,196092.24528611262,279600.0
SO17,F,685,144556.24233576644,48058.511931983696,12e4
SO17,O,33,5300453.181818182,4779581.115590475,544e3
SO17,S,309,250516.10355987056,91869.85963552071,196550.0
SO17,T,240,212045.5625,72959.63568073467,172700.0
SO18,D,834,255714.81175059953,81230.45861720467,21e4
SO18,F,782,118334.83120204603,34001.93009983941,98e3
SO18,O,34,2179100.2647058824,3481828.3876023088,193100.0
SO18,S,738,204421.99322493226,42546.62886557428,18e4
SO18,T,585,173489.5829059829,41471.64638493515,152e3
SO19,D,833,241090.46218487396,73362.55664721734,2e5
SO19,F,1079,127311.04170528267,48381.22569162594,101e3
SO19,O,36,1736010.3333333333,2966005.851886097,234500.0
SO19,S,1296,192189.04706790124,45720.6348878361,167250.0
SO19,T,1097,174933.41385597084,314390.8013312106,146400.0
SO20,D,262,676270.5763358779,340386.4721195486,491500.0
SO20,F,22,221747.72727272726,112205.39253367623,145100.0
SO20,O,9,970583.3333333334,911606.3432205812,487300.0
SO20,S,96,316556.7708333333,97946.99388734698,255e3
SO20,T,87,331276.9655172414,152446.13674881478,258e3
SO21,D,654,653310.9266055046,372975.21890692046,425e3
SO21,F,113,197089.38053097346,89921.05154645366,157e3
SO21,O,22,740886.3181818182,801585.0122364045,181250.0
SO21,S,314,384005.7770700637,162801.00198226474,29e4
SO21,T,294,310949.11904761905,122573.91047141884,245e3
SO22,D,655,640650.2992366413,309556.8902645011,45e4
SO22,F,353,281547.90368271957,139860.19296266258,203400.0
SO22,O,12,4826408.916666667,9792045.932239115,385e3
SO22,S,475,400481.98526315787,267908.81049561425,284200.0
SO22,T,654,397486.73241590214,196608.03141587428,27e4
SO23,D,349,622355.6618911175,350806.8908552771,425e3
SO23,F,729,255386.55555555556,117685.6385053856,19e4
SO23,O,74,1350335.8783783785,2394979.3968658056,309099.99999999994
SO23,S,322,450400.75155279506,275990.191045154,287285.0
SO23,T,707,444512.55445544556,252870.57875154173,311339.99999999994
SO24,D,413,618432.7118644068,355627.9681081001,42e4
SO24,F,56,187525.89285714287,66246.36730422653,155500.0
SO24,O,10,2096400.0,5067274.814379466,225e3
SO24,S,192,394206.7708333333,206439.6924753292,298600.0
SO24,T,208,356998.6778846154,229446.9773957493,25e4
SO30,D,1049,346589.708293613,98321.75695692237,285e3
SO30,F,498,146977.90562248995,34708.6256264113,125199.99999999999
SO30,O,26,3453944.923076923,7255004.311523448,21e4
SO30,S,646,239857.99380804953,51433.09961270566,215e3
SO30,T,893,211094.88801791714,46961.41656837581,183e3
SO31,D,1726,413073.8852838934,198868.2466278796,314475.0
SO31,F,722,166795.81024930748,78457.3885386971,125e3
SO31,O,37,717457.4054054054,707467.681147362,29e4
SO31,S,943,253368.36267232237,74493.08980816741,212500.0
SO31,T,966,219759.26397515528,83000.45346279578,175e3
SO32,D,767,528253.0769230769,236337.62729586964,39e4
SO32,F,198,182002.72222222222,106972.94664976085,113649.99999999999
SO32,O,24,822985.6666666666,991677.7302267656,268512.2
SO32,S,383,309605.24281984335,132309.90441234244,245e3
SO32,T,331,255627.04531722053,107560.45384008855,197500.0
SO40,D,1196,332031.83277591976,124876.0582096787,267e3
SO40,F,404,140460.9306930693,39657.42857231025,124450.0
SO40,O,38,3614599.5,5515905.689885461,344e3
SO40,S,762,231005.20078740158,52401.549943677346,2e5
SO40,T,1044,195168.68103448275,46210.4409877533,17e4
SO41,D,1523,530694.7097833224,293992.81519831147,36e4
SO41,F,734,229183.41416893734,123011.48322100677,165e3
SO41,O,49,1571546.9591836734,2839417.6588805355,233999.99999999994
SO41,S,611,326422.5008183306,133653.05310061562,25e4
SO41,T,579,326292.44041450776,444061.53822201036,227700.0
SO42,D,236,755970.0889830509,366864.8701746348,534e3
SO42,F,41,206673.17073170733,109365.61851054984,109950.0
SO42,O,7,1193928.5714285714,1010717.4196485151,639999.9999999999
SO42,S,78,414953.8461538461,139602.18078926587,342800.0
SO42,T,29,328810.3448275862,96705.50045232169,264600.0
SO43,D,179,577093.7430167597,254067.36559174873,404e3
SO43,F,108,214426.3148148148,108519.5359515217,145250.0
SO43,O,16,1389318.0,1481286.9761914918,687500.0
SO43,S,77,376779.0779220779,161580.22207150867,296100.0
SO43,T,27,298166.6666666667,79891.15191212451,262e3
SO45,D,1131,308290.89566755085,105891.9755391576,25e4
SO45,F,391,170989.15345268542,71814.48396083491,135e3
SO45,O,37,4674321.162162162,5713215.889728682,269600.0
SO45,S,636,223786.33333333334,65043.226017263376,19e4
SO45,T,619,212660.3182552504,101123.80584269224,166400.0
SO50,D,846,343029.8120567376,110745.62651112227,283625.0
SO50,F,932,166342.19420600857,82129.55396604497,129965.0
SO50,O,48,1499975.8125,2610311.343372571,241e3
SO50,S,1043,240257.4209012464,53521.604110191336,214569.99999999997
SO50,T,1419,210628.1895701198,46010.63118291789,183950.0
SO51,D,954,509173.0125786163,231551.87942512438,375e3
SO51,F,537,197085.97579143388,86900.48469188262,144095.99999999997
SO51,O,54,624866.1851851852,530849.1753170885,346499.99999999994
SO51,S,498,286910.0381526104,88546.18584291774,24e4
SO51,T,796,251568.07788944725,83290.81793283692,202500.0
SO52,D,241,341216.8132780083,98779.12343187281,278e3
SO52,F,33,141610.45454545456,24788.420254086013,125e3
SO52,O,7,723615.1428571428,894403.7795118841,279999.99999999994
SO52,S,184,247298.4510869565,54367.532813500955,221900.0
SO52,T,159,211966.94968553458,45162.6991158393,184400.0
SO53,D,1279,409071.94136043784,146619.34249286883,32e4
SO53,F,396,162321.48484848486,40593.583956179136,140500.0
SO53,O,15,3690634.466666667,4031553.3226312743,392000.0000000001
SO53,S,469,251995.29637526654,54093.782864912784,224e3
SO53,T,525,225499.5942857143,46635.129022158006,195150.0
SP1,D,527,386884.8747628083,143615.37633817687,305e3
SP1,F,405,176617.45925925925,88423.8867321956,135e3
SP1,O,34,782724.2352941176,890024.2706325676,277100.0
SP1,S,508,267533.9114173228,114925.31523153235,217194.99999999997
SP1,T,677,252488.74741506646,130191.19240757282,195e3
SP10,D,733,317787.63165075035,86645.01401670085,27e4
SP10,F,475,127242.01684210527,32351.94375498102,113199.99999999999
SP10,O,53,950131.283018868,1957331.8090856823,155000.00000000003
SP10,S,694,220885.144092219,52595.88145626068,190950.0
SP10,T,1129,179380.1647475642,42111.55182213335,158700.0
SP11,D,1085,432323.28202764975,243036.32454590788,3e5
SP11,F,279,144128.82795698923,59424.57036444665,12e4
SP11,O,27,794373.074074074,1253474.571128648,289697.60000000003
SP11,S,790,251546.61265822785,86815.84361941318,21e4
SP11,T,710,220878.75633802818,73870.75465822397,183815.0
SP2,D,603,374144.75787728024,162018.29651115488,275600.0
SP2,F,468,158018.61111111112,80096.72979860591,124e3
SP2,O,39,409820.07692307694,510699.9154223949,144400.0
SP2,S,561,238888.61853832443,86861.51801716964,195e3
SP2,T,1014,209806.32938856015,87877.54478482921,17e4
SP3,D,487,446583.87679671455,282571.81900116446,304599.99999999994
SP3,F,25,202680.0,116056.90773639169,146300.0
SP3,O,16,256068.75,225336.804861079,103800.0
SP3,S,230,252144.34347826088,130505.2717271111,189985.0
SP3,T,133,229751.4135338346,96935.55060866453,175e3
SP4,D,931,333425.58646616543,188774.10970390216,249999.0
SP4,F,202,161188.32673267327,71330.03153189039,124965.0
SP4,O,47,519695.91489361704,647138.7186619812,129599.99999999999
SP4,S,751,218551.59920106526,54479.60186161862,192500.0
SP4,T,605,192542.66611570248,47775.97371110259,168e3
SP5,D,916,476725.0305676856,248955.1794392815,337750.0
SP5,F,42,168283.33333333334,100740.94201651076,117e3
SP5,O,24,2565554.3333333335,10064331.620932143,245799.99999999997
SP5,S,296,292286.7331081081,158544.41985356912,222250.0
SP5,T,221,248528.4886877828,132975.38662647348,183500.0
SP6,D,661,443079.09228441754,249772.61597004026,295e3
SP6,F,109,149638.53211009174,57440.602829191324,114970.0
SP6,O,29,1063451.4827586208,2007462.9375990736,229599.60000000003
SP6,S,240,256957.18333333332,72053.98449610821,22e4
SP6,T,157,219524.9363057325,55588.84593426643,188700.0
SP7,D,561,377534.85739750444,197650.49254912522,25e4
SP7,F,138,142320.6884057971,81372.63998437244,92e3
SP7,O,24,347326.5833333333,457116.94124027196,65499.99999999999
SP7,S,348,231386.74137931035,87743.11651786264,182995.5
SP7,T,449,186356.64587973274,73546.58422294784,152200.0
SP8,D,592,302464.5168918919,166650.87486776838,232500.0
SP8,F,158,114529.74683544303,44267.03710954453,92550.0
SP8,O,19,941463.1578947369,1607609.0055353516,217999.99999999994
SP8,S,340,187798.5294117647,60586.05521344468,16e4
SP8,T,378,164648.91005291004,53071.89273474352,143e3
SP9,D,98,293008.9285714286,181326.0554290211,223950.0
SP9,F,61,119413.60655737705,29038.965863863385,107e3
SP9,O,4,518936.75,618871.1679455184,231199.99999999997
SP9,S,140,195210.35714285713,36934.75443431742,173e3
SP9,T,234,177260.9829059829,30020.994386684997,16e4
SR1,F,155,63692.86451612903,19775.785939059388,53595.99999999999
SR1,O,44,742108.0454545454,2225439.5659817248,69455.0
SR1,S,2,14e4,63639.610306789276,122e3
SR1,T,74,86265.54054054055,73813.18279151361,52100.0
SR2,D,261,228887.5172413793,77138.65116676324,189995.0
SR2,F,311,91480.94855305467,37321.03082269182,72e3
SR2,O,23,344435.73913043475,483994.68793142546,65307.0
SR2,S,604,136155.14569536425,55363.711925692005,105e3
SR2,T,730,105082.47397260273,77364.08711502577,57e3
SR3,D,292,221559.41780821918,73701.00927659275,184e3
SR3,F,115,66515.50434782609,28005.50923913725,52199.99999999999
SR3,O,17,1035622.1176470588,2776723.5327262254,85999.99999999999
SR3,S,1086,127807.49631675874,50484.71269390074,9e4
SR3,T,365,88660.49315068492,32250.784132610195,69349.2
SR4,D,217,180031.5207373272,51873.86526381212,151600.0
SR4,F,58,58539.637931034486,25347.828005984895,38e3
SR4,O,23,1073893.9130434783,3937398.9303550716,66500.0
SR4,S,897,113848.23411371237,42754.41038466345,86e3
SR4,T,1184,85214.63851351352,36043.27505758633,63e3
SR5,D,107,175882.94392523365,62943.858391911264,129999.0
SR5,F,67,53645.850746268654,29793.059229968578,35e3
SR5,O,59,1041484.6101694915,3259502.3349654367,61e3
SR5,S,703,104278.51635846373,46846.3246319057,72e3
SR5,T,587,72998.58262350937,26572.395311648863,59809.999999999985
SR6,D,259,373575.03474903473,153265.66218448157,285e3
SR6,F,241,117663.60580912862,54317.77974289939,83e3
SR6,O,19,257571.94736842104,312215.7662083269,62819.99999999999
SR6,S,856,171452.72429906542,65078.34203383207,135e3
SR6,T,878,130047.53644646925,60064.14898358578,1e5
SR7,D,342,208651.68713450292,93535.4549444763,16e4
SR7,F,96,72054.11458333333,31809.61713294624,62500.0
SR7,O,33,1810738.4545454546,8034835.357421163,72400.0
SR7,S,591,107522.81218274112,42947.87786004815,8e4
SR7,T,867,74491.60784313726,40364.670154448744,50900.00000000001
SR8,D,344,168444.25872093023,67215.16132431844,139950.0
SR8,F,25,48310.36,24614.02083312138,4e4
SR8,O,43,900731.72093023255,1515112.988092548,90318.0
SR8,S,596,84136.08724832215,34568.326968057445,60750.0
SR8,T,1096,53422.379562043796,28779.554721457887,34e3
SS0,D,417,415787.6139088729,219012.40651930426,275e3
SS0,F,2106,151963.19468186135,82444.07918958535,115e3
SS0,O,58,668597.1034482758,2882269.836007486,65499.999999999985
SS0,S,805,272864.1465838509,124771.7114064,209996.0
SS0,T,892,209104.85762331838,65307.0494604439,176e3
SS1,D,454,471877.640969163,194519.5167603409,363850.00000000006
SS1,F,1248,148652.4423076923,60792.00040702936,118549.99999999999
SS1,O,60,1813057.65,5486875.83240709,147e3
SS1,S,429,302054.61305361305,104906.71751969219,249e3
SS1,T,505,229437.26534653467,98112.4302877931,172600.0
SS11,D,436,350399.0183486239,108893.20567496294,292500.0
SS11,F,204,146792.10294117648,36690.52908552231,129e3
SS11,O,24,550038.9583333334,1211608.1249284567,157379.6
SS11,S,717,248387.58437935845,52553.68280194733,218e3
SS11,T,255,218971.80392156861,47154.25777655145,19e4
SS12,D,433,347909.98383371823,121866.587901207,29e4
SS12,F,240,160795.99166666667,28567.755819611866,149981.5
SS12,O,8,1414625.0,2043523.0039950965,385500.0
SS12,S,605,245559.29421487602,52611.49016891736,215e3
SS12,T,462,209827.12121212122,42769.844124376374,185e3
SS13,D,191,291964.6596858639,90657.24146484469,245e3
SS13,F,274,115562.55474452555,31639.143704096885,99795.49999999997
SS13,O,38,505468.55263157893,819407.0775615643,225700.0
SS13,S,247,206376.27125506074,52164.392470110426,175e3
SS13,T,640,166933.9859375,39042.7565990905,142e3
SS14,D,61,264037.59016393445,57346.15612935681,231e3
SS14,F,475,140352.4,35969.09962573545,12e4
SS14,O,55,10248344.981818182,25825449.673017055,22e4
SS14,S,255,231089.90980392156,50110.414508368376,2e5
SS14,T,1238,188949.96930533118,47564.805292888464,16e4
SS15,D,422,340232.06161137443,102127.80245117826,284995.0
SS15,F,586,137787.55972696247,34107.0331308977,116725.0
SS15,O,24,1178958.2916666667,2717781.1424207557,239e3
SS15,S,393,255808.4020356234,58047.923069431985,23e4
SS15,T,1073,203365.16123019572,53800.473790559874,17e4
SS16,D,403,372915.04962779157,115698.55985645733,309998.0
SS16,F,743,140060.75235531628,32715.435110586273,125e3
SS16,O,4,2404223.5,2478576.338732311,498030.39999999997
