outcode,property_type,n_i,avg_price,sd,threshold
SE5,D,6,1496166.6666666667,623118.100095533,1137500.0
SE5,F,835,408122.53173652693,131503.43176714831,34e4
SE5,O,33,2599425.787878788,4802217.701752869,293799.9999999999
SE5,S,35,1088102.857142857,559951.8096311893,747999.9999999999
SE5,T,207,818216.1352657005,305230.8538644264,682e3
SE6,D,16,545031.25,305877.01606746024,347500.0
SE6,F,830,274445.8265060241,78583.12069788808,23e4
SE6,O,33,1126294.2424242424,2726348.703797994,1e5
SE6,S,159,499386.6352201258,170881.34475594544,402e3
SE6,T,557,435271.0484739677,115313.8072290467,38e4
SE7,D,5,634198.0,277505.26302666764,455196.0
SE7,F,187,275691.83422459895,86409.52811136837,227400.0
SE7,O,27,5303369.37037037,7706953.341579519,840000.0000000001
SE7,S,55,489127.2727272727,140816.34408314526,417e3
SE7,T,193,499550.83419689117,135418.59283299392,415e3
SE8,D,1,3e5,NA,3e5
SE8,F,1122,389940.28698752227,123631.13198426439,323866.5
SE8,O,38,1159206.0263157894,1731099.9602278422,333e3
SE8,S,3,658333.3333333334,128290.03598617211,595e3
SE8,T,89,544801.6853932585,192209.12091235394,44e4
SE9,D,53,677046.2264150943,357161.2391549746,459400.0
SE9,F,501,243554.08183632736,70566.38983966295,21e4
SE9,O,34,1175417.0882352942,2316390.115881336,271800.0
SE9,S,478,451288.3179916318,125994.23249013894,385e3
SE9,T,662,364638.7703927492,101238.16719516642,305e3
SG1,D,273,434450.73992673995,126568.44745030219,363997.0
SG1,F,851,171550.19388954173,50636.88597189402,145450.0
SG1,O,55,2440136.890909091,5915953.50652868,204e3
SG1,S,263,315158.752851711,64485.754541288385,277800.0
SG1,T,794,251541.5919395466,44714.885614050974,228e3
SG10,D,34,1045926.3235294118,572355.1298897163,785250.0
SG10,F,1,226e3,NA,226e3
SG10,O,3,797007.3333333334,239940.82220692112,724e3
SG10,S,7,613571.4285714285,244739.90080822344,427e3
SG10,T,18,372560.8333333333,220604.5528318649,282310.0
SG11,D,100,693062.11,314735.75009367516,513800.0
SG11,F,28,238017.5,115343.75378021608,185050.0
SG11,O,6,1212149.8333333333,1365187.4766713057,47e4
SG11,S,73,377000.1506849315,100196.03652544113,331900.0
SG11,T,81,349804.9259259259,158544.133923947,287e3
SG12,D,186,616260.3172043011,317510.60012529645,48e4
SG12,F,458,217060.6768558952,59187.8608013593,185200.0
SG12,O,36,935406.4722222222,1420178.2870468965,345e3
SG12,S,245,410776.1918367347,116410.69325576075,349995.0
SG12,T,344,364572.2354651163,134738.66711739145,3e5
SG13,D,118,771208.5508474576,368770.66938745516,55e4
SG13,F,448,252327.6986607143,85425.01035419392,213889.5
SG13,O,11,1504454.5454545454,1934269.1701847687,612500.0
SG13,S,105,453823.14285714284,130238.53464098602,378600.0
SG13,T,254,386725.4409448819,147311.98352471742,300900.0
SG14,D,114,752775.2894736842,360957.89034708496,579500.0
SG14,F,274,262058.8503649635,128466.85004281293,201800.0
SG14,O,22,783150.6363636364,890096.1842457865,266500.0
SG14,S,135,458098.85185185185,145131.2786343371,365e3
SG14,T,317,380042.65615141956,127280.83163944045,315e3
SG15,D,30,354117.6666666667,91072.69823658436,308400.0
SG15,F,31,135700.0,30529.089952590028,125e3
SG15,O,1,239261.0,NA,239261.0
SG15,S,59,274680.406779661,60347.892469019724,240800.0
SG15,T,107,214704.01869158878,46348.90076976676,185e3
SG16,D,108,434963.6111111111,100928.830777757,380195.5
SG16,F,5,163400.0,65918.88955375386,156400.0
SG16,O,2,51e4,325269.11934581184,418e3
SG16,S,69,298081.28985507245,71566.61928767971,265800.0
SG16,T,166,225648.9578313253,69502.01695999407,189175.0
SG17,D,200,416258.6,129995.7595313425,349017.3
SG17,F,65,138305.38461538462,32036.236652174586,125e3
SG17,O,11,1248445.4545454546,2364951.358215909,19e4
SG17,S,109,292092.3944954128,96318.03498653305,249997.0
SG17,T,136,236784.75735294117,60456.550746428635,207500.0
SG18,D,351,374687.98575498577,97696.08651718905,32e4
SG18,F,234,159804.59829059828,37517.28502365398,141800.0
SG18,O,22,769353.0454545454,1123262.2717181745,237385.0
SG18,S,413,268262.2615012106,54286.14266237384,24e4
SG18,T,475,231158.5305263158,59689.66040038867,2e5
SG19,D,276,393425.4384057971,151086.817690275,3e5
SG19,F,57,131745.43859649124,43652.000724078076,105400.0
SG19,O,19,448008.8947368421,391617.8234572997,147e3
SG19,S,265,258425.95849056603,77416.61643642263,227e3
SG19,T,359,219070.05013927576,95456.66020205422,173400.0
SG2,D,227,456666.6828193833,173303.4034361525,36e4
SG2,F,137,153359.20437956206,42035.725342914935,13e4
SG2,O,9,1106123.7777777778,1422752.620038949,398800.0
SG2,S,188,310404.83510638296,130231.66692918618,255750.00000000003
SG2,T,774,240831.64857881138,61184.1889330706,217e3
SG3,D,66,711208.7121212122,289035.60369230877,55e4
SG3,F,83,251793.4578313253,89476.54858408174,182200.0
SG3,O,2,1331708.0,1434422.6741794066,925992.0000000001
SG3,S,57,468923.5964912281,113707.88308108061,388960.0
SG3,T,67,283704.9104477612,55601.89409590706,254850.0
SG4,D,223,659195.403587444,310724.4271069246,485e3
SG4,F,248,197937.76612903227,76583.15080010354,162100.0
SG4,O,35,691035.1714285715,1363623.2779114293,223799.99999999997
SG4,S,285,401669.301754386,125486.29978649385,33e4
SG4,T,282,324675.2021276596,106114.14823521406,28e4
SG5,D,327,486901.2140672783,177923.64555797854,39e4
SG5,F,457,217543.7921225383,70119.24011074912,178308.0
SG5,O,21,1163779.5238095238,1640689.7433084543,2e5
SG5,S,339,378514.407079646,131437.93957893917,3e5
SG5,T,358,324107.46927374305,94538.44143770852,275200.0
SG6,D,229,526101.2139737991,208657.77359118106,424950.0
SG6,F,243,165315.23868312757,49665.04848815941,139597.0
SG6,O,23,1282514.7391304348,3200544.279734425,191600.0
SG6,S,216,363920.10185185185,132140.98123492624,289950.0
SG6,T,365,248706.4493150685,64293.555284334354,220200.0
SG7,D,84,568164.7023809524,227175.55957117528,42e4
SG7,F,100,170659.9,43117.28288428242,143850.0
SG7,O,8,494781.25,626625.6207072814,205e3
SG7,S,122,341674.04918032786,104654.58057061234,286200.0
SG7,T,169,287750.0650887574,105110.55389118266,24e4
SG8,D,471,544456.0828025477,260422.6862360324,399995.0
SG8,F,233,170883.18025751074,38124.69990014331,15e4
SG8,O,29,771671.8620689656,1324387.2418939022,235507.2
SG8,S,349,330312.23209169053,80600.29632136926,285e3
SG8,T,369,280326.9918699187,94760.62942621607,24e4
SG9,D,196,564599.331632653,246934.64219135293,45e4
SG9,F,28,180375.0,50253.36270303673,149100.0
SG9,O,14,348692.85714285716,346770.19316563505,83250.0
SG9,S,113,383583.2300884956,82819.82083252956,34e4
SG9,T,112,311068.97321428574,103500.5785141564,262950.0
SK1,D,3,174e3,45639.89482897611,150800.0
SK1,F,127,79259.64566929133,23626.286612997083,69950.0
SK1,O,61,930998.7213114754,1776790.069261646,145e3
SK1,S,133,138432.6992481203,22249.25894441272,127e3
SK1,T,283,121246.20141342757,29745.042364293506,106e3
SK10,D,634,479975.3123028391,357921.47081198095,317e3
SK10,F,242,158129.76033057852,143819.43685311553,94608.0
SK10,O,32,688072.15625,1769394.428998441,124499.99999999999
SK10,S,328,232572.86280487804,102511.3831348632,175e3
SK10,T,569,175933.11247803163,81540.12610403092,130400.0
SK11,D,289,369454.0242214533,194989.5732815926,264970.0
SK11,F,104,104445.19230769231,40729.56484410118,77799.99999999999
SK11,O,53,796784.6981132076,1334076.8195308114,188000.00000000006
SK11,S,336,201835.5744047619,95198.02722614407,157750.0
SK11,T,672,139699.79910714287,55560.86975842609,112e3
SK12,D,229,400170.5240174672,133889.66684670135,323100.0
SK12,F,72,126264.66666666667,45375.56091206484,97500.0
SK12,O,13,423753.8461538461,540693.9254565757,190800.0
SK12,S,272,261227.8713235294,66770.91851583535,23e4
SK12,T,142,209661.69014084508,90137.57264726062,165e3
SK13,D,242,276172.2355371901,98408.65650811758,230950.0
SK13,F,112,113218.21428571429,38641.847547932186,89965.0
SK13,O,23,313334.6956521739,336461.4613995642,138700.0
SK13,S,218,181412.97706422018,52455.48671353943,155e3
SK13,T,540,128787.20185185185,43247.99871378651,109e3
SK14,D,258,255175.55813953487,107235.12242316599,191075.0
SK14,F,111,89433.99099099099,32545.84765736301,74e3
SK14,O,35,531695.7428571428,1390581.3328918433,7e4
SK14,S,409,146272.69193154035,41036.981340937215,125e3
SK14,T,728,111184.67032967033,44841.08576819403,84e3
SK15,D,210,260000.75238095238,87917.70438909583,210350.0
SK15,F,51,89910.7843137255,40037.35045395173,72e3
SK15,O,27,457413.25925925927,1087267.8095507456,143200.00000000003
SK15,S,254,146041.66141732284,44781.024512166034,122699.99999999997
SK15,T,355,111007.69295774648,41156.13176101166,83150.0
SK16,D,63,200465.61904761905,58339.42493203821,168200.0
SK16,F,16,60750.0,21277.53118511011,42750.0
SK16,O,15,1138685.6666666667,3459835.312929456,174e3
SK16,S,179,140373.94972067038,34241.43100651406,123100.0
SK16,T,257,98967.33463035019,28268.45375557946,83e3
SK17,D,222,324136.0045045045,148511.7353119341,238565.0
SK17,F,174,129349.79885057472,62859.29378238809,87799.99999999999
SK17,O,34,307649.9117647059,248888.33292649811,145e3
SK17,S,311,197774.69453376206,85414.81124009223,147e3
SK17,T,342,159083.9707602339,69315.05815677956,122650.0
SK2,D,230,271267.0,75993.16485610507,225e3
SK2,F,84,103915.46428571429,41165.87847669166,86800.0
SK2,O,9,452477.77777777775,633107.7525346254,25e4
SK2,S,500,198834.758,62022.40829284443,165e3
SK2,T,312,137170.27884615384,43304.63912498459,116300.0
SK22,D,103,345801.11650485435,147893.85290115033,25e4
SK22,F,35,100868.65714285715,57945.400319379194,71800.0
SK22,O,15,257410.0,205033.5165980709,155e3
SK22,S,116,198067.1551724138,75513.07787173467,155e3
SK22,T,229,145896.40611353712,39216.159310951036,122199.99999999999
SK23,D,229,319096.68122270744,123879.69823667372,251599.99999999994
SK23,F,26,121882.30769230769,69293.68872026903,86e3
SK23,O,16,391453.125,556003.0142210711,125e3
SK23,S,252,189713.35714285713,60465.07518133661,160300.0
SK23,T,266,159068.53007518797,51076.08583628639,130625.0
SK3,D,82,257014.81707317074,120479.41346980345,184996.5
SK3,F,56,98967.85714285714,32574.294701876137,81500.0
SK3,O,29,206747.6551724138,266268.3644151243,117e3
SK3,S,462,170207.4134199134,65617.52373114557,136500.0
SK3,T,495,126872.0505050505,36180.37001150636,109e3
SK4,D,202,394586.68316831684,128753.40820856745,33e4
SK4,F,241,135275.22821576762,52142.28522124373,105e3
SK4,O,39,750959.8461538461,1710766.4380744142,278200.0
SK4,S,465,285165.0817204301,126354.28855908879,212550.0
SK4,T,398,199361.2537688442,90267.42119099206,127050.0
SK5,D,35,228477.42857142858,59742.21737859188,195990.0
SK5,F,126,98901.94444444444,23316.191978727766,88125.0
SK5,O,5,943056.0,1322565.6243377868,339300.0
SK5,S,324,136658.9351851852,36198.87750588668,117e3
SK5,T,439,111107.92482915717,24446.856971345856,95e3
SK6,D,498,341294.6004016064,127449.70976758644,265e3
SK6,F,141,107580.75177304965,40576.44513809811,83750.0
SK6,O,51,542418.6666666666,1191776.0847365025,174e3
SK6,S,723,203222.7704011065,82198.65047493252,157e3
SK6,T,465,167971.21505376344,70285.63679005702,13e4
SK7,D,551,438986.7168784029,199862.74578583735,32e4
SK7,F,194,158896.39175257733,100125.45258995409,1e5
SK7,O,38,692137.1052631579,1922526.8895522356,162750.0
SK7,S,627,247397.91547049442,95206.2836083921,195e3
SK7,T,221,169891.63348416288,62875.87766354046,14e4
SK8,D,594,367184.0303030303,138807.94543846918,29e4
SK8,F,258,140070.70542635658,64551.399317706324,100050.0
SK8,O,38,2242938.3157894737,6961520.267611841,238250.0
SK8,S,977,241491.85568065508,82857.5120014989,197500.0
SK8,T,374,199043.20053475935,68416.85609038257,161800.0
SK9,D,567,641816.6472663139,432445.30629472085,429499.99999999994
SK9,F,338,198420.0147928994,120374.54449750572,125e3
SK9,O,43,1110672.1627906978,1259503.4480294574,333999.99999999994
SK9,S,364,380863.72252747254,200562.1979633425,261500.0
SK9,T,414,255054.92512077294,114836.7810401259,181950.0
SL0,D,91,723299.7142857143,253041.92981969015,58e4
SL0,F,83,243969.0843373494,62376.488778988205,215970.0
SL0,O,12,652375.0,597647.1718710418,48399.99999999999
SL0,S,130,487103.2846153846,135221.0495300903,401400.0
SL0,T,69,361836.231884058,108408.33105197613,327300.0
SL1,D,181,602650.8342541436,556552.5535386725,41e4
SL1,F,1134,209720.84391534392,54549.92648738208,184950.0
SL1,O,59,3334596.9830508474,8554506.148005983,330700.8
SL1,S,382,358177.1178010471,120037.5165482882,303600.0
SL1,T,496,297166.0262096774,64971.36115645529,263975.0
SL2,D,189,855994.8306878307,456159.74344788387,603200.0
SL2,F,453,213189.7395143488,82333.2097689161,172800.0
SL2,O,26,1017831.2692307692,1080608.7901153334,32e4
SL2,S,172,370125.75581395347,120711.69952556121,296200.0
SL2,T,510,307638.73529411765,75584.37789222159,27e4
SL3,D,218,620611.4311926606,264096.5984585566,5e5
SL3,F,370,217734.87837837837,78806.98497475799,181050.0
SL3,O,40,3217321.975,6454826.631568426,463919.6
SL3,S,304,436231.8519736842,103838.45861766991,385e3
SL3,T,412,338357.4538834951,92815.53345289938,295e3
SL4,D,253,858642.5612648221,469135.80376547226,599977.0
SL4,F,423,372256.74704491725,222935.06190689496,275e3
SL4,O,42,2412919.4285714286,8587346.48078338,416e3
SL4,S,269,522733.8104089219,224533.765988775,41e4
SL4,T,438,518357.901826484,264491.72342570085,38e4
SL5,D,270,1356629.7814814814,926767.0161086974,775350.0
SL5,F,315,482660.61904761905,355510.5348348236,285e3
SL5,O,29,1524464.0689655172,2024892.1292737501,240000.00000000003
SL5,S,204,481251.3137254902,142493.21400504417,399705.0
SL5,T,121,526478.0991735538,273076.4156553803,372e3
SL6,D,671,793392.9776453056,427052.63210607413,575e3
SL6,F,795,303060.10566037736,131588.41039503092,25e4
SL6,O,79,2261552.746835443,4515568.2730366355,308500.0
SL6,S,568,463353.8978873239,135851.71691868026,385e3
SL6,T,566,430093.79858657246,145802.05560772817,351500.0
SL7,D,231,847622.5108225108,579603.2370732955,595e3
SL7,F,111,340187.6126126126,125210.42891840271,264e3
SL7,O,21,1437036.1904761905,1900191.7817649783,135e3
SL7,S,128,548749.96875,168035.0466413563,450125.0
SL7,T,203,467389.8965517241,210441.95206753383,365e3
SL8,D,82,782811.5853658536,415629.97330534447,562500.0
SL8,F,66,320639.5,110964.02791927315,242e3
SL8,O,14,1153984.642857143,1482824.4817243782,296325.4
SL8,S,70,477931.3142857143,150552.43097605012,404715.0
SL8,T,46,439811.95652173914,133073.36622445972,366500.0
SL9,D,393,1092361.5063613232,527305.6099395007,765e3
SL9,F,136,525479.375,281255.90334113187,315e3
SL9,O,24,2584653.8333333335,3669983.7858219678,488750.0
SL9,S,98,606468.1632653062,247474.6539540654,475e3
SL9,T,72,548179.8611111111,202166.07812650187,412515.0
SM1,D,72,552969.75,173117.6398708221,450200.10000000003
SM1,F,792,255185.22853535353,58527.520982124806,23e4
SM1,O,33,2056068.9696969697,4056750.6282430068,135200.0
SM1,S,331,443290.0604229607,110366.83279218512,38e4
SM1,T,380,370196.25789473683,67325.9402822845,335e3
SM2,D,233,868700.7682403433,309966.2324948471,699980.0
SM2,F,655,265078.2641221374,66627.07453434417,23e4
SM2,O,14,2283714.285714286,5804434.848638402,144000.00000000003
SM2,S,94,588439.414893617,142399.8550799983,514500.0
SM2,T,109,413464.99082568806,89223.81393787358,36e4
SM3,D,20,584257.5,195534.0845741815,473500.0
SM3,F,283,275389.7879858657,73954.97222618753,239100.0
SM3,O,21,1994442.857142857,4186135.296735096,25e4
SM3,S,201,463661.6915422886,96935.1788896806,415e3
SM3,T,216,405276.3611111111,71690.97577590607,376e3
SM4,D,23,504026.08695652173,95003.26414196755,456640.0
SM4,F,264,269420.8333333333,57731.18992195486,248e3
SM4,O,15,464983.3333333333,516428.5359448055,106000.00000000003
SM4,S,110,476467.42727272725,90548.606820164,425e3
SM4,T,556,403815.6151079137,87439.59030345111,355e3
SM5,D,93,655060.3440860215,187878.20024648568,543e3
SM5,F,358,247379.20111731844,46190.662070774335,223200.0
SM5,O,18,698461.1111111111,1594820.3155800747,193299.99999999997
SM5,S,255,470917.1725490196,123062.94081652309,397350.0
SM5,T,469,347774.4562899787,75174.33340570574,305e3
SM6,D,88,635128.4090909091,183037.65437548363,545040.0
SM6,F,650,245226.88,65100.356781530856,215e3
SM6,O,25,669740.32,1298979.4609663684,25999.999999999996
SM6,S,272,464425.95955882355,96185.87245652791,408950.0
SM6,T,243,361496.85185185185,64244.95328015808,325e3
SM7,D,219,712090.4337899543,203569.26811874795,599400.0
SM7,F,163,290508.9263803681,82854.92918561073,261e3
SM7,O,15,412785.93333333335,469036.98504282866,177600.0
SM7,S,190,486520.6105263158,87650.79971520642,433650.0
SM7,T,87,405301.5402298851,89402.41158690068,358750.0
SN1,D,113,313906.0530973451,119593.20094355586,240600.0
SN1,F,541,124227.62476894639,34249.45344389073,108e3
SN1,O,35,685341.2285714286,1199368.120448579,149150.0
SN1,S,195,247368.84615384616,84702.48670765659,218400.0
SN1,T,868,181230.62903225806,60861.180171056294,148049.99999999997
SN10,D,374,397305.76203208556,173778.9942660741,291800.0
SN10,F,148,132667.56756756757,50313.28075064637,11e4
SN10,O,31,725027.0,1218077.0235513297,225e3
SN10,S,275,251497.4581818182,93979.70576711751,198200.0
SN10,T,344,192835.63662790696,71241.05597244292,16e4
SN11,D,311,330904.91318327974,128776.91810166682,268995.0
SN11,F,118,119603.81355932204,44050.771094844786,104100.0
SN11,O,19,500820.84210526315,424859.72734437935,200087.0
SN11,S,239,225605.8912133891,71398.53990719192,186550.0
SN11,T,362,179952.96132596684,51626.60476322263,153e3
SN12,D,311,316935.4662379421,136672.73142505472,249995.0
SN12,F,110,111657.59090909091,44587.99497340669,94846.5
SN12,O,13,495932.0,888822.6250375643,15e4
SN12,S,281,213388.32028469752,85959.11961053626,176500.0
SN12,T,280,183255.92857142858,67616.98818242546,154981.5
SN13,D,201,436885.0248756219,276067.1516137413,305e3
SN13,F,126,289217.51587301586,150842.4382166097,15e4
SN13,O,8,599500.0,514838.9484655787,353e3
SN13,S,160,266218.44375,127093.72480472404,219250.0
SN13,T,151,230197.18543046358,101644.8899987536,175e3
SN14,D,299,404412.5785953177,188867.65226152827,305400.0
SN14,F,44,134125.56818181818,30817.356503745814,12e4
SN14,O,27,1011652.2962962963,1299050.2414668133,302000.00000000006
SN14,S,215,265210.06976744183,116659.36961629275,201390.0
SN14,T,279,233265.44086021505,116613.86528623257,175e3
SN15,D,404,395655.6806930693,163240.14566449422,299599.99999999994
SN15,F,332,181161.5813253012,80229.81851945119,13e4
SN15,O,28,464105.28571428574,714962.2456635118,227400.0
SN15,S,278,247402.9712230216,78212.54537665426,200050.0
SN15,T,373,199086.57908847186,72231.06158894459,157500.0
SN16,D,176,499732.4375,192395.7925712412,385e3
SN16,F,57,181127.98245614034,51406.06314868038,145e3
SN16,O,16,415745.375,538975.5204951798,75e3
SN16,S,102,278214.1666666667,94261.20670586186,233600.0
SN16,T,152,263982.09210526315,102578.14332435663,215e3
SN2,D,132,267278.5984848485,54681.61591966395,245e3
SN2,F,333,127204.98498498499,27374.65935723169,110300.0
SN2,O,22,1586297.0,2934416.251336298,208900.0
SN2,S,406,190934.08128078817,44375.39101622385,168500.0
SN2,T,818,155178.66136919314,30763.656784833456,138e3
SN25,D,589,312195.05263157893,84789.69052395807,269995.0
SN25,F,546,132207.8076923077,34141.32341573229,117500.0
SN25,O,17,1514723.705882353,2791944.8107111817,188842.4
SN25,S,515,233899.23300970873,45366.859164498426,213e3
SN25,T,755,198586.66490066226,37015.06955196261,179e3
SN26,D,29,406061.1034482759,194448.5433658377,335e3
SN26,F,1,127500.0,NA,127500.0
SN26,S,9,234333.33333333334,55848.56757339439,205200.0
SN26,T,9,318049.44444444444,150126.32618990506,225800.0
SN3,D,452,344675.5995575221,101728.8100260383,275e3
SN3,F,226,125934.38938053098,47706.56855792661,1e5
SN3,O,38,2885570.5,5067591.765032476,208500.0
SN3,S,655,223403.43664122137,48793.14477491871,195e3
SN3,T,591,171048.0219966159,44988.34384383781,149950.0
SN38,O,1,47e5,NA,47e5
SN4,D,376,404714.50265957444,156984.310777657,309975.0
SN4,F,99,127827.92929292929,31940.057697497028,116900.0
SN4,O,21,591559.1904761905,515423.45648152445,356400.0
SN4,S,362,232737.16022099447,53106.073910265884,205900.0
SN4,T,303,211335.27722772278,63027.51004384406,175640.0
SN5,D,507,306411.08284023666,90623.59820768394,25e4
SN5,F,138,109127.01449275362,27156.570424865226,92500.0
SN5,O,47,1633318.425531915,4164946.582627513,145313.0
SN5,S,315,213437.9841269841,56129.61773933119,178e3
SN5,T,509,164335.6974459725,40306.728190221605,142200.0
SN6,D,301,406001.4684385382,164255.34218603006,31e4
SN6,F,49,140785.7142857143,114113.4927796665,109400.0
SN6,O,24,495501.75,689372.0395624242,124450.0
SN6,S,158,262024.87974683545,125824.29725949322,211400.0
SN6,T,209,222872.3971291866,79390.79871282188,175970.0
SN7,D,175,482398.5657142857,196764.4366892501,375e3
SN7,F,65,160570.76923076922,61437.33334941009,126170.0
SN7,O,18,1349468.3333333333,1995375.1300628986,325500.0
SN7,S,146,275332.41095890413,67236.9909199384,241500.0
SN7,T,164,246256.56707317074,97662.36210474795,21e4
SN8,D,333,567229.3693693693,311536.6767428332,387300.0
SN8,F,86,261680.23255813954,126518.53881338771,166500.0
SN8,O,23,802314.5652173914,760949.4766213174,43e4
SN8,S,142,365275.7042253521,159204.52801219458,280750.0
SN8,T,203,312145.68472906406,186705.74775109667,224e3
SN9,D,120,443203.39166666666,177538.87633366417,335e3
SN9,F,26,160415.84615384616,42910.86119638459,134e3
SN9,O,9,2688395.777777778,4439618.434384924,613e3
SN9,S,56,299290.1785714286,107292.2654247152,241250.0
SN9,T,74,249847.56756756757,94333.52218069631,21e4
SO14,D,5,237460.0,83393.69280707024,195840.0
SO14,F,858,207509.27156177157,194475.85057372926,14e4
SO14,O,118,2231618.661016949,4472233.986616452,146850.0
SO14,S,27,249962.96296296295,54432.58638089835,224500.0
SO14,T,253,222604.9723320158,88886.95744213916,18e4
SO15,D,128,357260.796875,120872.44747183881,279500.0
SO15,F,898,153533.46213808464,96569.79206142198,122e3
SO15,O,44,1394076.9545454546,2455442.323494504,234e3
SO15,S,437,263231.33409610984,91993.77443798484,215e3
SO15,T,351,220533.37606837606,63085.7593388184,185e3
SO16,D,350,408921.77428571426,208504.6215343531,31e4
SO16,F,518,153174.54826254825,81231.9846836734,119099.99999999999
SO16,O,33,2486961.0,5616753.153045138,168e3
SO16,S,433,223863.39260969977,87500.78867588023,183800.0
SO16,T,641,208181.9266770671,409755.93957097165,167e3
SO17,D,49,460445.85714285716,217074.99339274046,298200.0
SO17,F,271,151816.17343173432,51013.96899320989,125e3
SO17,O,31,5635934.0322580645,4737958.647556706,766e3
SO17,S,139,257606.64028776978,80662.4017691887,209970.0
SO17,T,117,221534.95726495725,79824.42908674022,18e4
SO18,D,358,278208.625698324,83060.96067276078,231033.4
SO18,F,402,127699.30348258707,35872.81286893477,108e3
SO18,O,28,2311290.964285714,3779933.242307873,198499.99999999997
SO18,S,289,223413.2249134948,46698.302887405065,2e5
SO18,T,240,193212.70833333334,39151.239245715384,174740.0
SO19,D,373,265306.2198391421,77782.33070663185,225e3
SO19,F,541,140496.23659889094,55891.296877091474,108e3
SO19,O,34,1896205.0588235294,3021058.841792834,243500.0
SO19,S,603,211549.99336650083,45896.07065405148,186e3
SO19,T,504,201810.04960317462,461358.5156003062,164e3
SO20,D,108,693178.0833333334,268829.70456079673,535500.0
SO20,F,10,268150.0,104088.91765110145,205200.0
SO20,O,7,1068678.5714285714,1005585.2018671943,524600.0
SO20,S,42,342140.4761904762,104981.56356033467,28e4
SO20,T,43,341419.6511627907,139577.69980840062,263e3
SO21,D,295,658023.6677966102,346286.5049922776,44e4
SO21,F,46,212141.30434782608,95340.42299066354,165e3
SO21,O,18,603666.6666666666,745085.9010879216,131750.0
SO21,S,142,412190.1830985916,166082.59738556301,325e3
SO21,T,119,339079.3193277311,126230.87493523174,263580.0
SO22,D,282,739172.9574468085,369362.93625936605,53e4
SO22,F,147,313328.85714285716,145340.1887502522,235e3
SO22,O,10,694571.5,742785.1480486206,292599.99999999994
SO22,S,193,456109.7823834197,338697.35616919806,325e3
SO22,T,271,455205.6605166052,226090.70448619087,315e3
SO23,D,121,665897.1157024794,330060.0103891258,475307.0
SO23,F,320,282798.690625,131364.39513037694,215e3
SO23,O,59,1163031.440677966,2337241.9838900776,343999.9999999999
SO23,S,116,515655.1724137931,287919.82695816935,330125.0
SO23,T,270,496772.73333333334,238403.29673401362,355e3
SO24,D,159,675916.8176100629,406751.6577381803,45e4
SO24,F,24,209437.5,75482.83889329617,161300.0
SO24,O,10,2216400.0,5036098.097182426,295999.99999999994
SO24,S,82,431688.4146341463,246875.86202991,336500.0
SO24,T,103,395315.53398058255,237127.55099862232,291500.0
SO30,D,420,384288.36904761905,102063.23978935923,319400.0
SO30,F,243,153364.04938271604,34662.45722498026,136280.0
SO30,O,23,2473611.652173913,4790710.7398577435,255e3
SO30,S,270,261001.59259259258,41035.35639047899,236850.0
SO30,T,343,226685.00874635568,46115.57747111136,205e3
SO31,D,757,461795.23778071336,269292.20650224073,345e3
SO31,F,413,179536.40435835352,74738.73526747838,148e3
SO31,O,34,1042985.9411764706,1819568.454592278,29e4
SO31,S,408,282857.46078431373,84955.46441008724,24e4
SO31,T,411,249840.70559610706,87441.32021451309,207650.0
SO32,D,339,541589.6637168141,202607.33766553513,42e4
SO32,F,123,216253.8130081301,129183.08831231495,12e4
SO32,O,23,869070.1739130435,1012776.8166793911,270708.0
SO32,S,170,360512.71764705883,170606.11863314785,287e3
SO32,T,139,283572.6762589928,118345.22240218833,216e3
SO40,D,470,359420.4893617021,121807.59605802881,297125.0
SO40,F,165,149214.51515151514,40077.97295556379,132990.0
SO40,O,30,4390069.766666667,5966921.753984827,45e4
SO40,S,320,253543.75625,51533.64553653484,225e3
SO40,T,429,214340.08158508159,49416.99163924526,192200.0
SO41,D,662,564816.7734138973,297484.4480282792,388600.0
SO41,F,330,249450.1484848485,141675.18809721814,169665.0
SO41,O,38,1827375.4736842106,3176624.7600928256,194924.99999999997
SO41,S,240,357704.57916666666,144720.40616404644,275e3
SO41,T,237,385875.4135021097,675153.6707485702,246900.0
SO42,D,91,816484.6153846154,348838.86822271685,625e3
SO42,F,21,233971.42857142858,104429.05195805017,135e3
SO42,O,5,1041500.0,1044203.6439315848,310000.0000000001
SO42,S,25,487302.0,116682.15059153935,415e3
SO42,T,13,348961.53846153844,56104.24134979367,337e3
SO43,D,70,605527.1285714286,271521.6318946289,422e3
SO43,F,58,205387.94827586206,115953.83312826544,116599.99999999999
SO43,O,12,1357646.25,1620882.0513407409,724600.0
SO43,S,28,394508.53571428574,167087.28691149162,300600.0
SO43,T,9,341444.44444444444,85085.414600728,306800.0
SO45,D,466,336357.07939914166,109060.51193921265,277250.0
SO45,F,213,185053.30985915492,80602.59055687358,14e4
SO45,O,33,5210387.121212121,5829081.425303592,371386.39999999997
SO45,S,259,243861.2895752896,67318.07583818297,215e3
SO45,T,267,239063.81647940076,119000.30551916308,186e3
SO50,D,401,372806.0872817955,113336.54895136373,314e3
SO50,F,497,191628.54929577466,101362.92367317893,140900.0
SO50,O,46,1324864.1956521738,2283098.657499015,23e4
SO50,S,464,262701.1530172414,44666.88027043267,24e4
SO50,T,662,232933.13141993957,41323.35447515756,21e4
