year,outcode,property_type,n_i,avg_price,sd
2016.0,M19,S,210,184595.12380952382,48410.40781433419
2016.0,M19,T,252,127707.5,37856.14361319637
2016.0,M2,D,1,377e3,NA
2016.0,M2,F,19,332921.05263157893,88732.15989048395
2016.0,M2,O,11,3693884.0,4189881.1551732584
2016.0,M20,D,52,582216.3461538461,256706.31073789782
2016.0,M20,F,374,184535.0614973262,69549.73915462302
2016.0,M20,O,19,759368.4210526316,1015327.5312006639
2016.0,M20,S,278,316794.1402877698,169019.21625122626
2016.0,M20,T,189,305182.08465608465,113785.87199761996
2016.0,M21,D,18,441386.1111111111,171437.42110337276
2016.0,M21,F,117,159229.62393162394,49118.50973897766
2016.0,M21,O,10,863e3,1390449.9671369377
2016.0,M21,S,149,352536.4496644295,172392.12476610046
2016.0,M21,T,151,290339.74834437086,81863.81283165504
2016.0,M22,D,33,278666.63636363635,71227.71376622752
2016.0,M22,F,111,109365.06306306306,27557.15930711664
2016.0,M22,O,20,717717.5,1131492.518671339
2016.0,M22,S,176,165227.60795454544,61853.99861581643
2016.0,M22,T,230,151607.7347826087,51910.27726528772
2016.0,M23,D,41,295231.7073170732,120858.96209844014
2016.0,M23,F,80,101939.375,22553.323162682253
2016.0,M23,O,8,308831.25,459504.8802301855
2016.0,M23,S,128,156186.0546875,49388.44574883051
2016.0,M23,T,153,132635.522875817,27960.97450820495
2016.0,M24,D,95,228363.8842105263,101401.60528869723
2016.0,M24,F,58,64588.68965517241,22975.484763384706
2016.0,M24,O,33,273235.30303030304,396330.586363714
2016.0,M24,S,324,137276.85802469135,43257.03924946709
2016.0,M24,T,237,95531.06329113925,38602.855743249274
2016.0,M25,D,63,324801.34920634923,148688.95597317314
2016.0,M25,F,134,142834.223880597,53930.86230259423
2016.0,M25,O,11,432909.0,434695.8290586649
2016.0,M25,S,290,203044.43793103448,72989.19029605675
2016.0,M25,T,145,168318.42068965518,67022.58309628314
2016.0,M26,D,125,206565.6,54948.149373721135
2016.0,M26,F,53,77357.09433962264,18682.842055730987
2016.0,M26,O,16,118903.6875,97145.90370620799
2016.0,M26,S,216,136224.94444444444,47430.98624706207
2016.0,M26,T,251,90962.20717131475,30580.41875496325
2016.0,M27,D,66,228506.81818181818,71239.69285035266
2016.0,M27,F,72,96804.16666666667,36712.42905588104
2016.0,M27,O,13,806274.9230769231,2098686.8466166514
2016.0,M27,S,321,151445.84423676014,51560.688226115286
2016.0,M27,T,221,115909.70588235294,34290.915607614734
2016.0,M28,D,226,332893.2831858407,157114.55624632447
2016.0,M28,F,73,93610.95890410959,42367.87079210638
2016.0,M28,O,33,530337.1515151515,1348682.6529412905
2016.0,M28,S,350,187768.64285714287,83117.16719655687
2016.0,M28,T,257,148513.32295719846,84455.62797762212
2016.0,M29,D,130,232721.53076923077,55963.249716994134
2016.0,M29,F,21,67282.85714285714,8942.28711955568
2016.0,M29,O,19,383560.36842105264,525946.2231519504
2016.0,M29,S,155,145263.83870967742,31720.83386223279
2016.0,M29,T,100,101833.25,44912.721428889054
2016.0,M3,D,2,347500.0,272236.1107568208
2016.0,M3,F,1024,186413.9013671875,80553.92607023269
2016.0,M3,O,41,1321597.268292683,1997011.5800932655
2016.0,M3,S,7,140928.57142857142,12914.55435877345
2016.0,M3,T,15,139563.0,11566.540382870387
2016.0,M30,D,60,242160.41666666666,79940.08446103246
2016.0,M30,F,92,109483.11956521739,38800.356757123416
2016.0,M30,O,25,282643.2,395874.7799950975
2016.0,M30,S,229,183304.18777292577,95998.62425149382
2016.0,M30,T,289,112442.16955017301,39360.28650134143
2016.0,M31,D,7,226200.0,93482.32898967234
2016.0,M31,O,4,107437.5,167474.17400403362
2016.0,M31,S,32,131468.125,24424.518939033904
2016.0,M31,T,45,111462.2,34940.471683083546
2016.0,M32,D,27,265542.5925925926,61463.03564511153
2016.0,M32,F,61,103010.6393442623,26488.801531988815
2016.0,M32,O,10,784367.9,987041.5445324421
2016.0,M32,S,172,210850.25,54019.24580331862
2016.0,M32,T,143,166962.3006993007,37619.88984192806
2016.0,M33,D,170,451799.8588235294,146909.78769989178
2016.0,M33,F,297,142149.632996633,45362.20823597446
2016.0,M33,O,21,512666.5238095238,1134772.5116663524
2016.0,M33,S,452,303430.110619469,104090.36220933341
2016.0,M33,T,273,221149.49084249084,71997.67478384457
2016.0,M34,D,98,224071.26530612246,58026.660963457674
2016.0,M34,F,37,80772.97297297297,21876.09551096367
2016.0,M34,O,20,214916.25,399539.4154420516
2016.0,M34,S,368,148264.80434782608,38373.91296584687
2016.0,M34,T,276,112143.76811594203,36342.722369192656
2016.0,M35,D,34,221179.26470588235,54354.29373260435
2016.0,M35,F,5,152390.0,153063.25653140925
2016.0,M35,O,13,199211.0,149659.90777871452
2016.0,M35,S,140,135561.50714285715,43893.25883600525
2016.0,M35,T,146,97253.78082191781,35954.54935168379
2016.0,M38,D,4,158750.0,27500.0
2016.0,M38,F,4,46249.75,5454.738024567877
2016.0,M38,O,1,155e3,NA
2016.0,M38,S,41,82530.48780487805,20588.139419483672
2016.0,M38,T,82,72940.85365853658,14567.586478393743
2016.0,M4,D,1,132e3,NA
2016.0,M4,F,683,164187.11566617864,47764.02668946765
2016.0,M4,O,27,1049581.7407407407,1190786.8748379268
2016.0,M4,S,24,170785.41666666666,43163.46703840371
2016.0,M4,T,49,239502.55102040817,115865.66375603926
2016.0,M40,D,25,166957.6,113885.17479351739
2016.0,M40,F,56,98723.08928571429,29491.836458911064
2016.0,M40,O,19,336447.3157894737,391360.44626860466
2016.0,M40,S,199,121749.77889447236,31331.62647803248
2016.0,M40,T,257,87316.6692607004,35490.812563610605
2016.0,M41,D,128,309015.984375,83133.8790971995
2016.0,M41,F,120,155045.7,55943.51487976526
2016.0,M41,O,15,336766.6666666667,243553.8123779004
2016.0,M41,S,403,229733.7841191067,59504.5054778186
2016.0,M41,T,168,198562.4107142857,59582.80101561382
2016.0,M43,D,28,204953.57142857142,48536.26160383791
2016.0,M43,F,7,74236.85714285714,29731.454317095282
2016.0,M43,O,13,209211.53846153847,193588.42311487164
2016.0,M43,S,146,118659.41780821918,28570.706323630315
2016.0,M43,T,131,106285.22900763359,28349.32459419716
2016.0,M44,D,59,215785.33898305084,51258.5432565115
2016.0,M44,F,21,83285.71428571429,19480.484740228763
2016.0,M44,O,9,1729083.3333333333,2204561.0532484693
2016.0,M44,S,144,142964.57638888888,26293.703952060463
2016.0,M44,T,118,111823.28813559322,29397.55002993314
2016.0,M45,D,62,376879.03225806454,217512.81657138877
2016.0,M45,F,59,130728.98305084746,47970.46083519614
2016.0,M45,O,10,173490.0,169305.2434050536
2016.0,M45,S,155,186255.87096774194,98177.85193101567
2016.0,M45,T,139,141559.4964028777,71780.30934636947
2016.0,M46,D,63,224297.53968253967,64358.99818578781
2016.0,M46,F,23,73206.52173913043,29119.13735121718
2016.0,M46,O,18,1439747.2777777778,4942283.12172247
2016.0,M46,S,114,122978.36842105263,38927.50654430451
2016.0,M46,T,157,96322.52866242039,35592.26022760777
2016.0,M5,D,3,223666.66666666666,89500.46554813742
2016.0,M5,F,683,142232.88286969252,47642.27633267827
2016.0,M5,O,35,1168988.7714285713,3494104.6896485435
2016.0,M5,S,26,138634.42307692306,33708.86246454849
2016.0,M5,T,96,118035.48958333333,39706.66018984056
2016.0,M50,F,399,172535.68421052632,456548.561121218
2016.0,M50,O,15,517033.3333333333,588665.5099541027
2016.0,M50,S,1,63500.0,NA
2016.0,M50,T,6,297991.6666666667,47719.706795690465
2016.0,M6,D,30,247612.33333333334,72881.76456725496
2016.0,M6,F,72,101775.63888888889,37754.162327868304
2016.0,M6,O,19,755796.8947368421,1168718.700112549
2016.0,M6,S,198,171418.37878787878,60223.74859518288
2016.0,M6,T,336,121010.60119047618,37387.89296169421
2016.0,M7,D,37,292360.6756756757,178967.20597392728
2016.0,M7,F,108,102048.61111111111,60711.01358855867
2016.0,M7,O,17,355800.0,454930.7145049672
2016.0,M7,S,166,205839.47590361445,86114.87545392415
2016.0,M7,T,145,140403.4275862069,59523.30551169115
2016.0,M8,D,14,215925.0,269239.74500147917
2016.0,M8,F,82,70932.62195121951,26380.11108075727
2016.0,M8,O,23,437914.4347826087,413409.3709994562
2016.0,M8,S,111,139412.25225225225,50142.08973570071
2016.0,M8,T,121,109689.9173553719,35168.314432072424
2016.0,M9,D,55,272635.4727272727,607532.5156938134
2016.0,M9,F,33,72793.33333333333,36640.38709766406
2016.0,M9,O,19,270319.7368421053,289198.9692066774
2016.0,M9,S,186,114820.90860215054,36362.34844878036
2016.0,M9,T,261,81244.26053639846,29122.59468181176
2016.0,M90,O,3,5613333.333333333,6223868.03630454
2016.0,ME1,D,53,412481.9811320755,158086.01056660584
2016.0,ME1,F,110,165373.1,57451.28625079367
2016.0,ME1,O,11,522551.7272727273,640029.0845319595
2016.0,ME1,S,104,292221.92307692306,117341.60622353962
2016.0,ME1,T,221,240333.16742081448,70638.71738652077
2016.0,ME10,D,174,350945.3218390805,129032.76243791054
2016.0,ME10,F,134,124309.85074626865,27426.539565427254
2016.0,ME10,O,26,299452.1923076923,351584.23034670023
2016.0,ME10,S,291,243278.19243986256,52117.063771568464
2016.0,ME10,T,420,195049.90714285715,38669.05526986549
2016.0,ME11,D,1,175e3,NA
2016.0,ME11,F,3,109500.0,8261.355820929153
2016.0,ME11,O,4,972654.0,1614960.3269215832
2016.0,ME11,S,15,178433.33333333334,28679.1777792746
2016.0,ME11,T,30,157399.66666666666,26435.346013445233
2016.0,ME12,D,210,301711.3095238095,109731.62134843088
2016.0,ME12,F,66,110959.31818181818,35638.45507191056
2016.0,ME12,O,39,264623.0512820513,291509.5246418066
2016.0,ME12,S,173,201333.2774566474,45131.272368340775
2016.0,ME12,T,254,164544.1968503937,45453.28341506375
2016.0,ME13,D,50,449418.0,142894.50002983148
2016.0,ME13,F,61,173253.19672131148,60886.96794082722
2016.0,ME13,O,21,459939.14285714284,1108295.988703121
2016.0,ME13,S,124,298289.03225806454,98735.70797610996
2016.0,ME13,T,181,259544.14364640883,92235.35248272534
2016.0,ME14,D,133,522950.45864661655,167586.29585374048
2016.0,ME14,F,176,155338.00568181818,61500.947143972364
2016.0,ME14,O,24,881558.3333333334,1812460.816707895
2016.0,ME14,S,109,325768.65137614676,69907.1865822127
2016.0,ME14,T,187,250776.3422459893,81288.17245990642
2016.0,ME15,D,153,424431.33986928104,128703.30874755295
2016.0,ME15,F,285,174947.75087719297,75751.11119064389
2016.0,ME15,O,16,731984.375,841152.5053398957
2016.0,ME15,S,291,287232.37457044673,63958.001028696955
2016.0,ME15,T,254,233024.87007874015,59462.444461714666
2016.0,ME16,D,77,433752.8181818182,109594.54183473969
2016.0,ME16,F,200,165550.65,49467.58465638051
2016.0,ME16,O,17,853251.1176470588,2152778.217564743
2016.0,ME16,S,178,308929.8820224719,48807.12460660363
2016.0,ME16,T,218,247611.28440366974,57684.522217071666
2016.0,ME17,D,172,476219.6511627907,200052.223071191
2016.0,ME17,F,26,195807.46153846153,145879.82563445315
2016.0,ME17,O,16,547726.25,495892.64869021805
2016.0,ME17,S,173,297426.1329479769,61029.583052751485
2016.0,ME17,T,120,262979.1666666667,74107.90074668985
2016.0,ME18,D,31,540022.5806451613,186275.7252205762
2016.0,ME18,F,9,128444.44444444444,19956.897999884095
2016.0,ME18,O,9,511611.1111111111,361362.3335533341
2016.0,ME18,S,35,338172.71428571426,121485.8244535191
2016.0,ME18,T,22,316747.5,150097.06698817396
2016.0,ME19,D,217,531075.5622119815,150955.70253884836
2016.0,ME19,F,64,246756.015625,125335.48188754803
2016.0,ME19,O,9,1282166.6666666667,2364993.8953409586
2016.0,ME19,S,127,383067.062992126,109915.31000005732
2016.0,ME19,T,124,319642.17741935485,111177.11519547435
2016.0,ME2,D,136,394304.1176470588,97281.995595246
2016.0,ME2,F,74,134237.7837837838,33678.125342871215
2016.0,ME2,O,36,406061.1111111111,580023.7228043979
2016.0,ME2,S,232,269191.1163793103,56047.70886690035
2016.0,ME2,T,350,212266.85714285713,49388.95512681165
2016.0,ME20,D,93,465519.94623655913,124891.57161334557
2016.0,ME20,F,70,235030.7142857143,103722.42650628631
2016.0,ME20,O,9,554502.7777777778,465207.9374531828
2016.0,ME20,S,134,299987.20149253734,56624.09574544365
2016.0,ME20,T,122,258706.0737704918,56143.81515876251
2016.0,ME3,D,108,402411.43518518517,141930.51670442976
2016.0,ME3,F,36,143409.58333333334,43093.069783816245
2016.0,ME3,O,8,709962.5,1231508.4918650438
2016.0,ME3,S,185,275199.9459459459,73090.82448508915
2016.0,ME3,T,147,224995.61224489796,54398.75286234741
2016.0,ME4,D,39,404704.8717948718,130313.2161092891
2016.0,ME4,F,180,148267.38888888888,65111.72606647976
2016.0,ME4,O,18,366622.05555555556,455995.3656145398
2016.0,ME4,S,56,255662.23214285713,88091.18738257761
2016.0,ME4,T,359,187389.24512534818,60234.777930961594
2016.0,ME5,D,174,349376.9827586207,78434.16376377962
2016.0,ME5,F,69,129378.53623188406,45796.974834775385
2016.0,ME5,O,18,210294.27777777778,162862.0954383351
2016.0,ME5,S,276,250788.09057971014,56013.69518390481
2016.0,ME5,T,425,201425.56470588237,36950.01666538007
2016.0,ME6,D,25,377160.0,78845.1435832713
2016.0,ME6,F,69,206489.13043478262,71220.52944157757
2016.0,ME6,O,4,363e3,32903.900478008174
2016.0,ME6,S,48,285987.3958333333,52059.95161053309
2016.0,ME6,T,106,228891.88679245283,60710.37338384693
2016.0,ME7,D,64,372399.90625,110320.09982682482
2016.0,ME7,F,123,136904.75609756098,58900.052484924905
2016.0,ME7,O,16,709181.0,905836.9019140992
2016.0,ME7,S,107,266349.90654205607,73205.31330913966
2016.0,ME7,T,641,191075.2433697348,43588.4035208555
2016.0,ME8,D,117,409297.00854700856,115320.6639322163
2016.0,ME8,F,63,142379.3650793651,44250.708610073125
2016.0,ME8,O,11,514386.36363636365,780188.9784183409
2016.0,ME8,S,280,268852.64285714284,51656.86721651518
2016.0,ME8,T,323,223862.30030959751,40327.947982020996
2016.0,ME9,D,154,395009.3831168831,160167.4127008476
2016.0,ME9,F,17,138711.76470588235,28211.032468542806
2016.0,ME9,O,10,478365.4,288518.24902159814
2016.0,ME9,S,137,260244.0510948905,56655.136813900506
2016.0,ME9,T,107,223318.59813084113,46193.86639833845
2016.0,MK1,D,1,39e4,NA
2016.0,MK1,F,2,83250.0,1060.6601717798212
2016.0,MK1,O,7,1033982.8571428572,1340617.2526329588
2016.0,MK1,S,5,218e3,79733.93255070265
2016.0,MK10,D,181,447341.54143646406,116331.66090968196
2016.0,MK10,F,235,182983.95319148936,50938.75453623625
2016.0,MK10,O,7,5093534.0,9927649.813166508
2016.0,MK10,S,103,302561.8446601942,74472.82217125993
2016.0,MK10,T,84,239586.95238095237,91316.22514928973
2016.0,MK11,D,79,428952.2784810127,126226.22631912751
2016.0,MK11,F,50,210196.4,47288.12839154781
2016.0,MK11,O,6,896491.6666666666,1310722.8121981653
2016.0,MK11,S,74,298382.9054054054,80549.99308693949
2016.0,MK11,T,75,252915.13333333333,78789.9113919044
2016.0,MK12,D,19,335443.6842105263,76072.28373290223
2016.0,MK12,F,48,148340.41666666666,50569.40882981689
2016.0,MK12,O,11,727326.8181818182,1254510.0437666345
2016.0,MK12,S,45,252198.3111111111,53062.616537540824
2016.0,MK12,T,140,223563.19285714286,51473.16205444737
2016.0,MK13,D,65,326775.0,75944.53573887821
2016.0,MK13,F,15,119533.33333333333,51243.28062803755
2016.0,MK13,O,4,250048.75,75356.55361623611
2016.0,MK13,S,81,218350.43209876542,52616.80736227215
2016.0,MK13,T,120,195644.375,45615.06563451802
2016.0,MK14,D,85,377324.70588235295,107724.46970869528
2016.0,MK14,F,43,143776.2558139535,39969.21692532239
2016.0,MK14,O,6,2965576.8333333335,2993866.0261454866
2016.0,MK14,S,78,241935.3205128205,68512.92739112183
2016.0,MK14,T,129,223385.6511627907,74485.44865186457
2016.0,MK15,D,55,436764.1818181818,167777.14512876575
2016.0,MK15,F,23,200765.73913043478,66815.79622243489
2016.0,MK15,O,3,6704166.666666667,10695438.377333269
2016.0,MK15,S,27,242886.66666666666,63158.73340852578
2016.0,MK15,T,14,237285.7142857143,35063.52163503474
2016.0,MK16,D,83,437489.0963855422,154814.46449395988
2016.0,MK16,F,52,171371.0576923077,43953.67558451468
2016.0,MK16,O,16,371194.875,653561.5312554103
2016.0,MK16,S,96,289192.0833333333,83850.46781612169
2016.0,MK16,T,99,237289.28282828283,66173.36663520725
2016.0,MK17,D,139,576292.5899280575,232314.87749665786
2016.0,MK17,F,36,193013.77777777778,131541.6589002698
2016.0,MK17,O,10,4085495.0,11709842.101897066
2016.0,MK17,S,103,338815.7475728155,77551.02261063528
2016.0,MK17,T,62,300957.98387096776,111556.05520103393
2016.0,MK18,D,326,463214.4294478528,165800.99769071527
2016.0,MK18,F,58,189081.2931034483,48431.78177167602
2016.0,MK18,O,20,381139.95,288860.34781724995
2016.0,MK18,S,178,293660.7247191011,62564.26387772984
2016.0,MK18,T,184,253602.39130434784,79425.23425243197
2016.0,MK19,D,82,473752.9268292683,209776.72689377674
2016.0,MK19,F,9,135888.88888888888,42274.23696663384
2016.0,MK19,O,3,5170666.666666667,7520730.10640146
2016.0,MK19,S,78,280522.3076923077,88620.17914898164
2016.0,MK19,T,51,273876.3725490196,118180.27547386424
2016.0,MK2,D,25,273707.8,65627.4191630297
2016.0,MK2,F,52,147009.11538461538,32691.082253844117
2016.0,MK2,O,5,232400.0,71177.94602262699
2016.0,MK2,S,60,232196.0,39832.15212677878
2016.0,MK2,T,117,186095.68376068375,55409.964142314515
2016.0,MK3,D,110,355863.2181818182,85689.22356911965
2016.0,MK3,F,88,159338.06818181818,50308.581529750256
2016.0,MK3,O,7,819789.8571428572,1845910.6285571202
2016.0,MK3,S,194,267989.58762886596,50505.982912252075
2016.0,MK3,T,147,235431.5306122449,50188.80646165328
2016.0,MK4,D,147,425160.7619047619,132486.00802211039
2016.0,MK4,F,70,134294.0,62091.72207657622
2016.0,MK4,O,7,985570.2857142857,1858878.7577685744
2016.0,MK4,S,90,250289.3777777778,71848.81575976322
2016.0,MK4,T,111,242682.42342342343,76943.05135258383
2016.0,MK40,D,112,484655.16964285716,216099.2746444834
2016.0,MK40,F,345,146401.81449275362,47598.071479282466
2016.0,MK40,O,29,2080108.6206896552,6107591.629176829
2016.0,MK40,S,138,319323.26086956525,120196.84395132205
2016.0,MK40,T,158,245710.82278481012,82065.54259156139
2016.0,MK41,D,180,374006.27777777775,130092.99744778861
2016.0,MK41,F,39,125025.2564102564,49432.310229943396
2016.0,MK41,O,13,544038.4615384615,372778.8923264065
2016.0,MK41,S,247,253485.7894736842,52628.68858791709
2016.0,MK41,T,200,201702.17,39914.43483833159
2016.0,MK42,D,186,325122.72580645164,91525.55293211737
2016.0,MK42,F,185,142790.02702702704,42929.52135065105
2016.0,MK42,O,21,586167.4285714285,844645.8132933929
2016.0,MK42,S,295,235816.70847457627,45438.2734696326
2016.0,MK42,T,360,208484.9,46829.73581166709
2016.0,MK43,D,409,403772.06601466995,170033.21517988725
2016.0,MK43,F,23,143508.47826086957,36767.252210072096
2016.0,MK43,O,24,648348.0416666666,1041120.5628214277
2016.0,MK43,S,277,259662.86281588447,76949.17600002329
2016.0,MK43,T,246,243844.25609756098,59915.660009950865
2016.0,MK44,D,130,478915.25384615385,187206.24893790323
2016.0,MK44,F,5,200300.0,132593.17478663824
2016.0,MK44,O,7,959571.4285714285,771986.3680020213
2016.0,MK44,S,59,305302.5423728814,97844.00913053003
2016.0,MK44,T,58,227684.39655172414,89968.45138117977
2016.0,MK45,D,344,486203.91279069765,169940.36462795286
2016.0,MK45,F,63,187986.88888888888,58757.08471986827
2016.0,MK45,O,17,466057.64705882355,355707.5139691564
2016.0,MK45,S,291,289745.1615120275,86119.8481992794
2016.0,MK45,T,260,277205.6153846154,96434.54788630898
2016.0,MK46,D,68,550209.9264705882,416053.0548244128
2016.0,MK46,F,10,172900.0,53247.22214976727
2016.0,MK46,O,6,540100.0,603340.9483865652
2016.0,MK46,S,28,373035.35714285716,288952.9838115042
2016.0,MK46,T,52,269609.51923076925,108794.79256145406
2016.0,MK5,D,95,504538.65263157897,172744.24057774627
2016.0,MK5,F,57,148727.1052631579,63614.705201000106
2016.0,MK5,O,5,4544948.8,4802778.354756255
2016.0,MK5,S,45,252710.88888888888,117110.83510100831
2016.0,MK5,T,44,252857.8409090909,100852.37349709404
2016.0,MK6,D,48,336708.2291666667,141184.94613972935
2016.0,MK6,F,68,127722.64705882352,38520.195647728026
2016.0,MK6,O,7,5044452.428571428,10537817.205307145
2016.0,MK6,S,41,208970.0,63713.890508663804
2016.0,MK6,T,165,188935.87878787878,50931.80148346484
2016.0,MK7,D,85,427868.75294117647,142220.90653877874
2016.0,MK7,F,32,101490.46875,52831.786350328286
2016.0,MK7,S,55,237035.63636363635,61739.827525093424
2016.0,MK7,T,48,214466.5625,133286.77699797024
2016.0,MK8,D,134,417408.7686567164,143283.5582029283
2016.0,MK8,F,38,122144.47368421052,70890.77950364507
2016.0,MK8,S,64,247502.8125,91008.00351545488
2016.0,MK8,T,69,239642.26086956522,100235.98679625586
2016.0,MK9,F,139,197192.6618705036,59686.02717221368
2016.0,MK9,O,8,1693672.25,3386909.7124817716
2016.0,MK9,S,1,345e3,NA
2016.0,MK9,T,10,250600.0,99431.66274158124
2016.0,N1,D,2,1433500.0,482953.931550412
2016.0,N1,F,975,637079.5846153846,275992.94812438777
2016.0,N1,O,90,1902718.9888888889,5455028.945850828
2016.0,N1,S,10,2141200.0,487273.5485444609
2016.0,N1,T,173,1529470.2947976878,679909.8172309153
2016.0,N10,D,3,1435e3,675629.3362488043
2016.0,N10,F,165,440745.6060606061,158954.86266795674
2016.0,N10,O,17,655661.1764705882,1075649.9529928544
2016.0,N10,S,49,1102414.0,482362.75002567656
2016.0,N10,T,87,1099244.8275862068,471530.45599646843
2016.0,N11,D,9,862777.7777777778,344865.1105061868
2016.0,N11,F,161,351160.0807453416,114699.94823979736
2016.0,N11,O,13,492369.6153846154,479934.8132405653
2016.0,N11,S,46,703635.8478260869,175019.06376087118
2016.0,N11,T,115,581907.695652174,139793.53934524202
2016.0,N12,D,15,965966.6666666666,239447.53874183758
2016.0,N12,F,262,413029.5763358779,149217.37549839242
2016.0,N12,O,14,1522182.857142857,1921176.4932271163
2016.0,N12,S,68,782064.7058823529,197308.67817205036
2016.0,N12,T,77,696655.8441558442,191479.25302861517
2016.0,N13,D,5,624e3,241852.22761016694
2016.0,N13,F,169,367913.1597633136,130576.60849726087
2016.0,N13,O,16,231433.9375,564996.2392984539
2016.0,N13,S,42,727216.6666666666,259077.59282827048
2016.0,N13,T,140,561327.3857142857,146181.13731315234
2016.0,N14,D,34,957705.8823529412,313534.279157437
2016.0,N14,F,102,363762.64705882355,86149.10765558977
2016.0,N14,O,11,2588590.909090909,4535776.233557944
2016.0,N14,S,92,749201.7065217391,177931.6140501607
2016.0,N14,T,37,566196.2162162162,105481.53344862869
2016.0,N15,D,1,815e3,NA
2016.0,N15,F,264,328943.9696969697,85493.0372611031
2016.0,N15,O,21,587437.6666666666,1070353.1334853154
2016.0,N15,S,10,605148.3,193933.45005728697
2016.0,N15,T,178,573115.3764044944,159113.58773600936
2016.0,N16,D,1,625e3,NA
2016.0,N16,F,444,477527.4707207207,144791.65984325175
2016.0,N16,O,29,2494648.275862069,9920708.080706047
2016.0,N16,S,16,976015.625,365576.94662854495
2016.0,N16,T,160,1008835.50625,343009.8279865805
2016.0,N17,F,418,301987.4019138756,100531.50508830597
2016.0,N17,O,35,762545.7142857143,1165400.6915934049
2016.0,N17,S,11,406e3,105342.29919647663
2016.0,N17,T,213,449086.2910798122,108639.98156929672
2016.0,N18,D,2,318750.0,107833.7841309485
2016.0,N18,F,77,212161.36363636365,46847.11243163039
2016.0,N18,O,9,479111.1111111111,622903.974229665
2016.0,N18,S,15,416133.3333333333,70732.76333866654
2016.0,N18,T,167,354920.7844311377,58908.535215658296
2016.0,N19,F,226,487128.2831858407,153517.75747945075
2016.0,N19,O,18,4091869.9444444445,8776121.4535334
2016.0,N19,S,12,1104648.25,573462.9307274953
2016.0,N19,T,52,1027020.9230769231,370671.6157267564
2016.0,N1C,F,57,1371849.0350877193,707831.9257601987
2016.0,N1C,O,2,175e5,22627416.99796952
2016.0,N2,D,20,2729567.25,1584002.4106768896
2016.0,N2,F,141,427077.09929078014,160680.5778945698
2016.0,N2,O,10,1440696.8,1913434.028554119
2016.0,N2,S,46,1331143.2608695652,452259.70331345557
2016.0,N2,T,59,838538.5593220339,298606.4064924256
2016.0,N20,D,45,1519525.2444444445,789763.6403987403
2016.0,N20,F,102,335022.9411764706,138126.03733230467
2016.0,N20,O,7,6537869.0,9982317.311889041
2016.0,N20,S,64,869250.0,264689.7704921265
2016.0,N20,T,74,524060.8108108108,132663.55769034542
2016.0,N21,D,29,1311517.2413793104,569888.2484869703
2016.0,N21,F,140,361899.92142857146,109361.57979563325
2016.0,N21,O,4,465e3,290803.4846191955
2016.0,N21,S,80,808615.5875,180515.94519512256
2016.0,N21,T,60,575703.4666666667,155236.67529559304
2016.0,N22,D,5,1061e3,290697.4372092055
2016.0,N22,F,233,390893.6824034335,116104.10831849657
2016.0,N22,O,37,1690814.2702702703,2610012.7961647967
2016.0,N22,S,11,599181.8181818182,173144.19896826934
2016.0,N22,T,172,624646.4534883721,225979.79442989323
2016.0,N3,D,19,1524691.5789473683,642785.7726875966
2016.0,N3,F,171,457422.6783625731,170200.33685318346
2016.0,N3,O,12,876041.6666666666,1126116.4855445246
2016.0,N3,S,59,971260.186440678,229728.83433941728
2016.0,N3,T,58,660875.0,182637.13455008724
2016.0,N4,D,1,1425e3,NA
2016.0,N4,F,562,502743.6832740214,184131.85020008436
2016.0,N4,O,36,884788.4166666666,970971.2240450021
2016.0,N4,S,7,1262642.857142857,347371.64467441716
2016.0,N4,T,115,957310.1304347826,362107.4742311725
2016.0,N5,D,2,2722700.0,3277722.773512122
2016.0,N5,F,270,597352.5555555555,203210.27521073286
2016.0,N5,O,12,1939169.8333333333,3406694.246244159
2016.0,N5,S,2,1355475.0,785630.9892373136
2016.0,N5,T,49,1387638.2857142857,546560.3500365185
2016.0,N6,D,21,4658476.19047619,2890536.846660973
2016.0,N6,F,168,735860.5119047619,502319.86391996744
2016.0,N6,O,13,5698275.461538462,17830410.72035708
2016.0,N6,S,16,2090684.375,786184.1814992104
2016.0,N6,T,31,1591030.7741935484,856146.3884083808
2016.0,N7,D,1,2335e3,NA
2016.0,N7,F,405,494080.93333333335,177124.95532705678
2016.0,N7,O,36,606792.8055555555,1041257.2573717608
2016.0,N7,S,3,1838333.3333333333,1125237.012070494
2016.0,N7,T,65,1142777.6153846155,490009.58302101376
2016.0,N8,D,4,975e3,361616.7400254953
2016.0,N8,F,302,481820.09933774837,157441.59388908517
2016.0,N8,O,27,784815.7407407408,1282421.3750984322
2016.0,N8,S,19,1227973.6842105263,497197.93939202174
2016.0,N8,T,141,958903.4751773049,382560.59277674434
2016.0,N9,D,2,362500.0,24748.737341529162
2016.0,N9,F,142,210048.49295774646,50906.52612188169
2016.0,N9,O,15,487756.6666666667,970412.3576882641
2016.0,N9,S,42,378273.8095238095,88247.17244008533
2016.0,N9,T,233,354903.6051502146,62155.35191473978
2016.0,NE1,D,1,315e3,NA
2016.0,NE1,F,174,148261.1379310345,54924.98409789733
2016.0,NE1,O,269,1016630.1747211895,5210916.822057548
2016.0,NE1,T,4,314e3,190964.2200343649
2016.0,NE10,D,31,203480.64516129033,36657.85881503754
2016.0,NE10,F,63,71945.20634920635,26709.81556750779
2016.0,NE10,O,15,241016.0,423913.6193815231
2016.0,NE10,S,206,114185.28155339806,37646.03685082931
