year,outcode,property_type,n,avg_price,sd,q05,q10,q15,q20,q25,q50,q75
2015.0,CT18,D,128,318201.015625,85328.30255128258,218700.0,229625.0,239050.0,245e3,259998.75,3e5,356250.0
2015.0,CT18,F,50,110548.9,41127.79627972462,43e3,43e3,55424.999999999985,78500.0,80125.0,106e3,145375.0
2015.0,CT18,S,75,234539.66666666666,46833.09743215892,170700.0,180800.0,187750.0,193896.0,205e3,225e3,261e3
2015.0,CT18,T,53,198852.0754716981,41685.132927076535,141500.0,15e4,156500.0,165400.0,175e3,195e3,22e4
2015.0,CT19,D,31,294076.7419354839,102358.80191951174,194497.5,2e5,206e3,219e3,221e3,278e3,337500.0
2015.0,CT19,F,71,128484.43661971831,41199.960615006275,77725.0,88e3,97500.0,105e3,11e4,125e3,14e4
2015.0,CT19,O,5,560899.6,549239.9147010348,120500.0,136e3,151500.0,167e3,182500.0,283248.0,833750.0
2015.0,CT19,S,108,220318.5462962963,58150.035716414364,143025.0,158700.0,168100.0,172900.0,179e3,21e4,255777.25
2015.0,CT19,T,261,170454.8620689655,44448.30294904556,115e3,123e3,131e3,135e3,14e4,163e3,192500.0
2015.0,CT2,D,91,416208.6923076923,135397.97236194674,247475.0,26e4,275500.0,301550.0,33e4,395e3,48e4
2015.0,CT2,F,81,185082.7037037037,64502.87890560476,95e3,112500.0,126500.0,13e4,132500.0,175e3,236e3
2015.0,CT2,O,6,463333.3333333333,279332.53778725216,212500.0,255e3,297500.0,34e4,342500.0,355e3,54e4
2015.0,CT2,S,145,251053.9724137931,64184.13499574496,180100.0,19e4,196200.0,204600.0,212e3,235e3,275e3
2015.0,CT2,T,137,255355.7372262774,80865.82434841117,166e3,18e4,19e4,199999.2,207500.0,235e3,285e3
2015.0,CT20,D,48,483114.125,165339.31502816878,226750.0,246300.0,253275.00000000003,293e3,352500.0,49e4,621248.75
2015.0,CT20,F,339,148993.1268436578,75777.6816886421,6e4,71400.0,81e3,86300.0,95e3,131500.0,178356.0
2015.0,CT20,O,13,198250.0,130433.09268228928,86e3,101400.0,105600.0,109800.0,114e3,145e3,225e3
2015.0,CT20,S,82,258451.0975609756,105123.71453398354,145300.0,169350.0,180525.0,188700.0,195e3,228500.0,307875.0
2015.0,CT20,T,116,176960.39655172414,57712.05593045218,108750.0,117750.0,130250.0,137500.0,142250.0,169975.0,192250.0
2015.0,CT21,D,128,403225.9765625,156607.59497931163,213500.0,243200.0,255e3,265400.0,278875.0,376e3,476e3
2015.0,CT21,F,70,234444.42857142858,152101.01081747524,83625.0,96600.0,108050.0,124e3,135e3,182500.0,285462.5
2015.0,CT21,O,4,2786425.25,4611499.360947252,146749.99999999997,209000.00000000003,271250.0,333500.00000000006,395750.0,687250.0,3077925.25
2015.0,CT21,S,94,285354.39361702127,107131.72770128724,171950.0,181380.0,189825.0,201800.0,208875.0,248750.0,339500.0
2015.0,CT21,T,119,221353.19327731093,68349.06937338716,137500.0,154600.0,162850.0,168e3,173500.0,21e4,25e4
2015.0,CT3,D,110,417550.5909090909,234065.17389328446,204995.0,209950.0,225700.0,244800.0,251250.0,352500.0,518750.0
2015.0,CT3,F,13,144384.61538461538,40950.251243711275,96e3,108400.0,109600.0,114400.0,121e3,135e3,173e3
2015.0,CT3,O,5,830200.0,1649972.5982573165,24499.999999999996,38999.99999999999,53500.00000000001,68e3,82500.0,11e4,168500.0
2015.0,CT3,S,101,223357.53465346535,86004.83488427431,135e3,15e4,163e3,165100.0,177500.0,21e4,254e3
2015.0,CT3,T,116,190996.5431034483,58996.32319897679,134750.0,138975.0,145e3,150500.0,154500.0,177750.0,203287.5
2015.0,CT4,D,115,468834.26086956525,194676.35047626073,266250.0,285600.0,312500.0,325e3,34e4,43e4,552500.0
2015.0,CT4,F,30,163745.03333333333,53432.64613639101,108545.8,11e4,115e3,115400.0,123750.0,155500.0,180750.0
2015.0,CT4,O,5,509e3,471067.93565259775,15e4,175e3,2e5,225e3,25e4,4e5,45e4
2015.0,CT4,S,58,299083.8965517241,119959.01752004754,190625.0,198500.0,205e3,213200.0,220625.0,267500.0,316625.0
2015.0,CT4,T,69,243758.5507246377,114268.1720684667,143200.0,154200.0,18e4,183800.0,19e4,225e3,25e4
2015.0,CT5,D,280,414492.59642857144,175824.9773161982,240975.0,269750.0,28e4,29e4,303750.0,366250.0,48e4
2015.0,CT5,F,169,174162.63313609466,76356.37961400121,122700.0,129e3,13e4,131e3,133e3,155e3,18e4
2015.0,CT5,O,11,384603.36363636365,392088.36022566975,105e3,11e4,12e4,13e4,131e3,15e4,515e3
2015.0,CT5,S,227,276532.4889867841,72192.9033515804,199996.5,21e4,222700.0,226200.0,235e3,262500.0,299950.0
2015.0,CT5,T,147,301895.3469387755,162522.7446900833,183e3,202800.0,212500.0,223e3,228250.0,267500.0,315e3
2015.0,CT6,D,373,296846.235924933,87325.59758168251,181e3,215e3,22e4,227200.0,235e3,279995.0,345e3
2015.0,CT6,F,144,129101.90972222222,46440.466239522626,70375.0,81300.0,85900.0,94597.0,97625.0,127500.0,15e4
2015.0,CT6,O,8,247527.25,135771.8157074582,95025.0,116550.00000000001,137250.0,153e3,168750.0,229359.0,304500.0
2015.0,CT6,S,207,226757.12560386473,44944.25551405099,172500.0,184e3,187950.0,195e3,2e5,22e4,249995.0
2015.0,CT6,T,140,209728.65,64575.10875977723,147975.0,163155.0,17e4,176800.0,181750.0,198750.0,229996.25
2015.0,CT7,D,90,329729.8888888889,111164.02491029722,199500.0,23e4,238048.25,245e3,255e3,3e5,387500.0
2015.0,CT7,F,76,132867.36842105264,43953.00455769916,77375.0,87500.0,96237.5,104e3,109500.0,126e3,151246.25
2015.0,CT7,O,5,928500.0,909518.4165260206,128e3,146e3,164e3,182e3,2e5,87e4,1092500.0
2015.0,CT7,S,93,232542.37634408602,57549.29948916652,166597.0,177350.2,185e3,19e4,198500.0,225e3,252e3
2015.0,CT7,T,42,185142.61904761905,41993.56970575166,146050.0,152e3,155375.0,159200.0,162875.0,174e3,193750.0
2015.0,CT8,D,25,351010.0,135153.04750541144,181e3,198500.0,222500.0,229e3,23e4,32e4,45e4
2015.0,CT8,F,81,162496.17283950618,75724.26657482231,77500.0,86e3,95e3,107e3,11e4,135e3,214995.0
2015.0,CT8,O,3,269166.6666666667,264798.19359907525,28850.000000000025,56199.999999999985,83550.00000000001,110899.99999999997,138250.0,275e3,403e3
2015.0,CT8,S,26,210053.26923076922,77291.90935592557,136250.0,156e3,157750.0,159950.0,161250.0,186250.0,228125.0
2015.0,CT8,T,78,199874.29487179487,49939.86032391021,135200.0,15e4,155e3,157200.0,159750.0,185e3,232500.0
2015.0,CT9,D,135,288140.25925925927,83633.37054088694,171e3,205e3,22e4,225e3,233e3,275e3,325e3
2015.0,CT9,F,284,91918.5809859155,47333.25859005626,38300.0,45e3,50675.0,57200.0,64e3,85e3,115e3
2015.0,CT9,O,23,413565.04347826086,525694.2032364511,26300.0,41400.0,58e3,85000.00000000003,115e3,189e3,515e3
2015.0,CT9,S,181,202440.14364640883,51041.68469933098,138e3,148500.0,157e3,165e3,168e3,192500.0,229995.0
2015.0,CT9,T,353,161474.48441926346,56919.019065820525,105e3,115e3,124e3,125400.0,13e4,151e3,179500.0
2015.0,CV1,D,11,271678.63636363635,22895.29242998537,242500.0,245e3,247497.5,249995.0,255995.0,261995.0,294995.0
2015.0,CV1,F,135,127415.12592592592,45914.50133874392,76750.0,84400.0,93050.0,102400.0,111050.0,129250.0,137995.0
2015.0,CV1,O,16,2282513.125,5069562.069588731,93115.5,102500.0,12e4,165e3,244800.0,351500.0,1525637.5
2015.0,CV1,S,37,204097.02702702704,67609.5663170722,92400.0,119100.0,131800.0,145700.0,153e3,21e4,238995.0
2015.0,CV1,T,202,136285.99504950494,60463.18172724676,7e4,81325.0,86048.75,9e4,97125.0,122750.0,156875.0
2015.0,CV10,D,220,213598.40454545454,69103.60730729807,14e4,147e3,158700.0,163400.0,165750.0,199975.0,237e3
2015.0,CV10,F,52,89785.57692307692,41185.44662118068,38050.0,41250.0,43300.0,63e3,68125.0,85e3,106487.5
2015.0,CV10,O,7,3007317.0,6395467.351355672,122850.0,158700.0,194549.99999999997,215200.0,228250.0,712719.0,1162500.0
2015.0,CV10,S,324,138319.8765432099,29248.547631220834,9e4,99300.0,11e4,116300.0,12e4,139472.5,156e3
2015.0,CV10,T,317,113059.72239747635,30146.23675107406,75e3,8e4,83400.0,88e3,9e4,105e3,133500.0
2015.0,CV11,D,287,266936.4808362369,86474.1702116647,172300.0,181200.0,19e4,199700.00000000003,21e4,248e3,3e5
2015.0,CV11,F,46,80254.34782608696,30372.34455898428,49437.5,57700.0,6e4,62500.0,63125.0,70750.0,86625.0
2015.0,CV11,O,17,541602.9411764706,772366.0232668568,83600.0,90600.0,98e3,102500.0,102500.0,175e3,727e3
2015.0,CV11,S,163,169771.74846625768,45608.65928764609,110350.0,122900.0,127650.0,135e3,139950.0,163250.0,191e3
2015.0,CV11,T,194,107996.39175257731,27793.698495023345,73300.0,78650.0,82475.0,87e3,9e4,103250.0,122750.0
2015.0,CV12,D,108,229668.0648148148,64580.764175279386,155612.5,16e4,166200.0,175e3,185950.0,211750.0,272e3
2015.0,CV12,F,33,95848.48484848485,32508.288570110482,59e3,69e3,75400.0,76800.0,78500.0,87e3,1e5
2015.0,CV12,O,6,1295104.6666666667,1097373.5453537537,75375.0,146250.0,217125.0,288e3,410062.5,1238125.0,2300704.25
2015.0,CV12,S,233,140080.90128755366,29933.17611570537,98e3,104e3,11e4,115e3,119950.0,14e4,158500.0
2015.0,CV12,T,129,121440.27131782945,83518.85031496554,73800.0,78800.0,84960.0,92e3,93e3,115e3,126500.0
2015.0,CV13,D,86,399377.31395348837,161046.3650735959,192500.0,229250.0,242496.25,258e3,285e3,371500.0,48e4
2015.0,CV13,F,3,208333.33333333334,63311.39971074193,148e3,156e3,164e3,172e3,18e4,22e4,242500.0
2015.0,CV13,O,6,557936.6666666666,674096.7468150745,74465.0,103810.0,133155.0,162500.0,178125.0,312500.0,587500.0
2015.0,CV13,S,71,188299.30985915492,63722.204641618686,107e3,125e3,128250.0,135e3,148975.0,175e3,213500.0
2015.0,CV13,T,28,152806.07142857142,45528.05356889845,101400.0,108200.0,115250.0,120400.0,124e3,146500.0,170530.0
2015.0,CV2,D,39,189667.6923076923,45138.20655040523,124800.0,133799.0,138495.0,147570.0,156497.5,195e3,221500.0
2015.0,CV2,F,69,80711.59420289854,19220.58896257347,54400.0,62390.0,65e3,65300.0,67e3,8e4,90500.0
2015.0,CV2,O,7,423211.4285714286,454786.8734337206,26200.000000000004,51400.00000000001,76599.99999999999,101000.00000000001,125e3,23e4,618550.0
2015.0,CV2,S,219,141881.70319634702,33680.96655081062,95350.0,105e3,111700.0,116500.0,119997.5,139950.0,156500.0
2015.0,CV2,T,547,125821.60146252286,28677.555001031968,81e3,9e4,96e3,103100.0,108e3,126e3,142e3
2015.0,CV21,D,153,247443.5294117647,67400.81946168041,166900.0,180550.0,193700.0,206600.0,218e3,235995.0,28e4
2015.0,CV21,F,87,99823.7816091954,25283.599127638056,61e3,66930.0,69480.0,8e4,82500.0,98e3,12e4
2015.0,CV21,O,21,849175.8095238095,1090721.0619711448,5e4,95e3,97e3,11e4,18e4,486e3,93e4
2015.0,CV21,S,199,185511.88442211054,45456.743972345655,127700.0,136600.0,142700.0,149980.0,155e3,18e4,215500.0
2015.0,CV21,T,366,143203.07650273223,40592.29262033561,97812.5,11e4,114375.0,118e3,12e4,134950.0,155e3
2015.0,CV22,D,215,320511.9488372093,135887.2122078068,177100.0,193050.0,209100.0,224700.0,241e3,294e3,365e3
2015.0,CV22,F,59,123263.54237288136,58833.699603591034,64666.6,73400.0,8e4,83e3,86500.0,109950.0,140250.0
2015.0,CV22,O,4,604e3,400945.5490878198,252e3,264e3,276e3,288e3,3e5,538e3,842e3
2015.0,CV22,S,230,188691.5,70720.92927856659,125900.0,136e3,142675.0,148800.0,152625.0,175e3,2e5
2015.0,CV22,T,126,175281.00793650793,58853.57369587626,114002.5,12e4,124187.5,129950.0,132e3,163750.0,199950.0
2015.0,CV23,D,189,362968.2010582011,184909.52037974072,198e3,215e3,234300.0,245600.0,255e3,328e3,386e3
2015.0,CV23,F,20,112174.75,35766.97923897934,4e4,62500.00000000001,85400.00000000001,89e3,96500.0,119e3,129750.0
2015.0,CV23,O,8,943827.625,1321051.6753889616,176750.0,178500.0,182040.0,196320.0,210600.0,427250.0,1002080.25
2015.0,CV23,S,115,224609.52173913043,71736.28442468103,127100.0,144970.0,163200.0,172e3,18e4,22e4,244500.0
2015.0,CV23,T,90,185999.83333333334,81296.38279005526,116350.0,125e3,126050.0,137700.0,140250.0,172500.0,2e5
2015.0,CV3,D,218,283443.58256880735,94259.66286231409,160595.0,189398.50000000003,201847.75,219950.0,23e4,274850.0,312375.0
2015.0,CV3,F,203,97670.11330049261,27957.013828552426,53100.0,6e4,66150.0,70400.0,8e4,99950.0,118247.5
2015.0,CV3,O,10,2004123.3,2266660.749312377,258750.0,292500.0,323450.0,353600.0,425250.0,862500.0,2856250.0
2015.0,CV3,S,380,205803.3105263158,62767.87707661803,114925.0,134995.0,143850.0,155e3,165e3,2e5,242625.0
2015.0,CV3,T,398,146673.43718592965,39699.753916270274,85850.0,95e3,104977.5,111000.00000000001,118e3,143500.0,171187.5
2015.0,CV31,D,103,348211.9417475728,134723.84505203384,211500.0,247e3,249965.0,265e3,273750.0,318995.0,398750.0
2015.0,CV31,F,129,168449.72093023255,64818.56231206275,98600.0,11e4,12e4,125e3,128e3,155e3,184950.0
2015.0,CV31,O,5,383200.0,254069.28188980266,19e4,19e4,19e4,19e4,19e4,346e3,38e4
2015.0,CV31,S,192,234049.35416666666,50521.378699476285,173650.0,184730.0,186650.0,192600.0,199950.0,228500.0,258500.0
2015.0,CV31,T,178,251894.71348314607,126859.55797577924,164700.0,174700.0,18e4,185e3,188498.75,215665.0,26e4
2015.0,CV32,D,88,506257.9659090909,214833.25003699635,271875.0,297e3,325e3,333800.0,349998.75,450484.5,652500.0
2015.0,CV32,F,302,219607.4867549669,90601.05316361926,1e5,121600.0,139950.0,148840.0,157875.0,199975.0,262e3
2015.0,CV32,O,8,522187.5,291080.49175197474,241500.0,273e3,300700.0,305600.0,310500.0,409250.0,722500.0
2015.0,CV32,S,125,291845.96,122676.67432427609,171e3,185600.0,206800.0,214050.0,232e3,268e3,315e3
2015.0,CV32,T,174,342240.7816091954,149643.1634911528,174300.0,190300.0,206975.0,22e4,233125.0,296e3,430662.5
2015.0,CV33,D,29,538636.2068965518,254179.5846080623,323300.0,332900.0,345990.0,355980.0,362500.0,48e4,605e3
2015.0,CV33,F,1,202500.0,NA,202500.0,202500.0,202500.0,202500.0,202500.0,202500.0,202500.0
2015.0,CV33,O,2,2725e3,3783021.2793480293,317500.00000000023,585000.0000000005,852499.9999999995,1119999.9999999998,1387500.0,2725e3,4062500.0
2015.0,CV33,S,41,265647.14634146343,78754.96332852964,179e3,193e3,205e3,213500.0,22e4,254e3,29e4
2015.0,CV33,T,26,230700.0,83094.60271281163,144250.0,15e4,154250.0,179950.0,181562.5,212e3,253750.0
2015.0,CV34,D,227,402948.30837004405,115669.51748535078,250750.0,280900.0,295e3,309960.0,327500.0,389950.0,45e4
2015.0,CV34,F,159,155785.44025157232,42580.50961244575,84900.0,99400.0,106600.0,124e3,125750.0,16e4,179225.0
2015.0,CV34,O,22,814241.3636363636,1051660.0372881934,96719.99999999999,169160.0,186923.0,200376.0,212950.0,32e4,515250.0
2015.0,CV34,S,149,258877.8187919463,67653.15035323145,149010.0,177900.0,19e4,207600.0,22e4,262500.0,291e3
2015.0,CV34,T,263,232831.23574144486,109768.984412014,104250.0,142600.0,155738.59999999998,17e4,177e3,22e4,26e4
2015.0,CV35,D,227,466117.449339207,239823.9493250027,236500.0,256000.00000000003,275e3,288300.0,322497.5,415e3,533100.0
2015.0,CV35,F,19,261184.2105263158,137957.94553718937,114600.0,132600.0,139100.0,152e3,166e3,184e3,35e4
2015.0,CV35,O,8,3109738.375,6008068.113427237,267200.0,299400.0,329650.0,348200.0,366750.0,837953.5,1845e3
2015.0,CV35,S,91,291854.6153846154,130207.2481218367,181500.0,186e3,209e3,215e3,22e4,255e3,325e3
2015.0,CV35,T,103,285469.7572815534,150336.39162150273,153200.0,16e4,164650.0,18e4,184475.0,225e3,323750.0
2015.0,CV36,D,72,427438.90277777775,275776.04690830334,236975.0,245e3,255800.0,265400.0,273750.0,344950.0,468125.0
2015.0,CV36,F,13,124923.07692307692,36806.841615976635,75900.0,107800.0,108700.0,109400.0,11e4,124e3,159500.0
2015.0,CV36,O,3,852e3,460387.8799447266,398000.0000000001,470999.99999999994,544e3,616999.9999999999,69e4,1055e3,1115500.0
2015.0,CV36,S,40,328466.25,159207.6109456229,154050.0,189850.0,199207.5,203990.0,214687.5,266e3,398750.0
2015.0,CV36,T,60,246831.66666666666,110006.61226916249,111e3,127050.0,140700.0,172100.0,184e3,222500.0,29e4
2015.0,CV37,D,328,500664.71341463417,264365.7619094201,269023.25,28e4,297650.0,32e4,341496.25,424e3,56e4
2015.0,CV37,F,177,201647.0790960452,121078.39831233348,104e3,119980.0,130600.0,137100.0,14e4,163e3,196e3
2015.0,CV37,O,15,1405361.4666666666,3105581.6934505627,156249.80000000002,174e3,185e3,22e4,24e4,535e3,878128.5
2015.0,CV37,S,233,307666.43776824034,110947.84905867797,190800.0,21e4,220800.0,234997.0,239995.0,275e3,35e4
2015.0,CV37,T,261,275289.969348659,120389.62606697142,156e3,179995.0,187500.0,2e5,21e4,25e4,3e5
2015.0,CV4,D,149,363363.355704698,182477.37340802807,176200.0,211595.0,223999.0,235995.0,24e4,315e3,42e4
2015.0,CV4,F,78,97898.65384615384,29466.14916376008,53975.0,58400.0,64572.5,70200.0,74562.5,102e3,12e4
2015.0,CV4,O,10,2313840.0,3873477.5576132275,161750.0,168500.0,172240.0,175120.0,191550.0,81e4,2795e3
2015.0,CV4,S,164,183922.70731707316,66383.77395079781,91225.0,105600.0,119e3,129170.0,135e3,182247.5,209996.25
2015.0,CV4,T,204,153471.46568627452,39507.11918277475,97300.0,110300.0,119225.0,124950.0,125750.0,15e4,181996.25
2015.0,CV47,D,116,372855.7327586207,154767.45841290033,233750.0,245e3,26e4,265e3,283250.0,336500.0,385e3
2015.0,CV47,F,17,127123.5294117647,24720.835832647444,79990.0,97400.0,113400.0,12e4,12e4,128e3,139e3
2015.0,CV47,O,5,499200.0,378672.9459573261,226e3,232e3,238e3,244e3,25e4,276e3,65e4
2015.0,CV47,S,102,255686.568627451,101864.2005123974,177625.0,188100.0,192875.0,195200.0,204250.0,23e4,259500.0
2015.0,CV47,T,87,196717.3563218391,85728.76951853595,124800.0,133855.0,135045.0,143100.0,15e4,173e3,217250.0
2015.0,CV5,D,109,338094.7706422018,121414.75246791494,204800.0,22e4,23e4,239170.0,249950.0,319e3,38e4
2015.0,CV5,F,107,111030.79439252337,33514.738880682715,73950.0,80300.0,83900.0,87e3,90500.0,105e3,122e3
2015.0,CV5,O,13,299153.8461538461,192459.01994703797,65000.00000000001,99600.0,113400.0,136800.0,165e3,3e5,38e4
2015.0,CV5,S,213,225980.53521126762,80508.9174928627,15e4,158800.0,164560.0,170800.0,177500.0,202500.0,244e3
2015.0,CV5,T,431,161274.44779582365,42822.28046409397,11e4,12e4,125e3,13e4,135e3,155e3,175e3
2015.0,CV6,D,153,223830.66013071896,48558.387640437475,149580.0,162850.0,173200.0,184380.0,19e4,22e4,249995.0
2015.0,CV6,F,79,81560.55696202532,25972.205413078605,45900.0,47580.0,54850.0,55600.0,60500.0,77e3,103200.0
2015.0,CV6,O,13,1221287.2307692308,2549737.0817765426,78900.0,95200.00000000001,136300.0,181600.00000000003,229e3,3e5,383500.0
2015.0,CV6,S,316,148744.92088607594,34327.60682123189,97750.0,105500.0,112500.0,12e4,125e3,145e3,172125.0
2015.0,CV6,T,796,124503.56532663316,31040.57473045538,8e4,86750.0,92e3,99e3,105e3,123e3,142e3
2015.0,CV7,D,192,392175.4427083333,179718.22899740934,173650.0,201e3,222300.0,236400.00000000003,25e4,368100.0,47e4
2015.0,CV7,F,41,134791.46341463414,59258.43178658105,58e3,62e3,67500.0,74e3,8e4,125e3,185e3
2015.0,CV7,O,19,295683.15789473685,131244.7359813224,15e4,154e3,155e3,167e3,18e4,315e3,35e4
2015.0,CV7,S,164,188072.83536585365,94498.22027429694,90150.0,107300.0,113e3,115980.0,12e4,155e3,235e3
2015.0,CV7,T,107,138865.3738317757,69169.29767190765,68585.0,78375.0,8e4,84400.00000000003,93500.0,116e3,162875.0
2015.0,CV8,D,193,438496.8031088083,164573.29882365675,269980.0,28e4,299950.0,311e3,325e3,399950.0,499950.0
2015.0,CV8,F,107,165100.93457943926,70840.41658375415,85300.0,94300.0,102250.0,111300.0,12e4,148e3,197e3
2015.0,CV8,O,4,1190875.0,1025380.1226049457,516275.0,531050.0,545825.0,560600.0,575375.0,781e3,1396500.0
2015.0,CV8,S,191,291688.47643979057,80503.07305470244,177500.0,200500.0,22e4,227500.0,237500.0,282e3,34e4
2015.0,CV8,T,131,238840.31297709924,92292.71017208773,121875.0,138e3,154500.0,169e3,182750.0,225e3,277750.0
2015.0,CV9,D,135,284300.74074074073,137959.92348596454,166750.0,183180.0,194100.0,204e3,215500.0,249995.0,302500.0
2015.0,CV9,F,52,126514.19230769231,39968.23086639868,59700.0,70700.0,82600.0,99150.0,119647.0,119647.0,142830.75
2015.0,CV9,O,12,201245.0,149190.57467791747,49623.0,80200.00000000001,92300.0,106200.0,123250.0,175e3,217875.0
2015.0,CV9,S,110,168147.27272727274,58141.846420078065,101350.0,112700.0,124175.0,125e3,127625.0,157500.0,181500.0
2015.0,CV9,T,109,139762.9357798165,46447.56995004535,95400.0,104e3,105400.0,109600.0,111e3,125e3,159995.0
2015.0,CW1,D,182,196410.1923076923,57728.58953368293,122025.0,132550.0,145450.0,155e3,159962.5,188997.5,229621.25
2015.0,CW1,F,41,73039.34146341463,22762.02501493415,36e3,47e3,55e3,55e3,6e4,76e3,81e3
2015.0,CW1,O,25,1461640.48,2402727.3328268393,128760.0,140998.0,162658.0,178220.0,206880.0,489943.0,1035e3
2015.0,CW1,S,315,116244.97777777778,28623.77888079598,74487.0,81805.0,85100.0,92400.0,98750.0,115e3,13e4
2015.0,CW1,T,222,93106.85135135135,47781.83752530396,52150.0,6e4,63075.0,65e3,69e3,81500.0,107700.0
2015.0,CW10,D,155,235088.68387096774,97036.3512608692,146850.0,159400.0,175e3,182400.0,185747.5,214750.0,252997.5
2015.0,CW10,F,9,107777.77777777778,27170.884130709557,71600.0,86200.0,93800.0,94400.0,95e3,108e3,122e3
2015.0,CW10,O,6,847200.0,1316506.8628761491,121500.0,131e3,140500.0,15e4,159250.0,343100.0,601050.0
2015.0,CW10,S,90,142381.35555555555,47416.13555621802,87250.20000000001,104300.00000000001,107850.0,118596.0,124421.25,139750.0,159496.25
2015.0,CW10,T,86,133136.77906976745,69865.11953343531,74250.0,8e4,86875.0,87556.0,87917.0,114462.5,143675.0
2015.0,CW11,D,250,267909.636,100367.44834007042,156972.75,170562.5,182700.0,190796.0,200250.0,245e3,305250.0
2015.0,CW11,F,18,97994.16666666667,19664.625469429644,65750.0,70275.0,76612.5,86200.0,94e3,99975.0,109423.75
2015.0,CW11,O,12,447666.6666666667,312504.3514848548,95e3,141500.0,149750.0,162400.0,182750.0,412500.0,667500.0
2015.0,CW11,S,185,179766.62702702702,89984.68867998023,122400.0,130487.0,136e3,139400.0,141e3,16e4,19e4
2015.0,CW11,T,141,147920.18439716313,62575.70137117384,72525.0,94500.0,1e5,11e4,115e3,133500.0,166650.0
2015.0,CW12,D,226,303919.110619469,138251.47419382364,164962.5,185500.0,197875.0,21e4,222500.0,271500.0,337750.0
2015.0,CW12,F,49,123189.1836734694,56354.98941186481,51900.0,73300.0,82100.0,85e3,86e3,115e3,145e3
2015.0,CW12,O,15,377808.8,588060.4990163124,19444.0,19444.0,24999.600000000006,63888.80000000002,77500.0,125e3,277400.0
2015.0,CW12,S,201,178774.94029850746,80912.86583459035,9e4,108e3,122e3,127e3,138500.0,163e3,2e5
2015.0,CW12,T,125,131274.08,56272.54161016493,70600.0,77700.0,82010.0,87800.0,89950.0,116e3,168e3
2015.0,CW2,D,264,251005.57575757575,104114.15973605883,145e3,16e4,167500.0,175e3,184712.5,22e4,285462.5
2015.0,CW2,F,23,106808.69565217392,57432.426009287236,43350.0,53400.0,63900.0,66800.0,72750.0,9e4,128750.0
2015.0,CW2,O,5,577e3,595216.3472217476,189e3,193e3,197e3,201e3,205e3,225e3,7e5
2015.0,CW2,S,282,141220.4184397163,43895.56543294981,85e3,93100.0,104075.0,11e4,115e3,136250.0,162625.0
2015.0,CW2,T,198,98193.57070707071,30945.581161514947,58850.00000000001,66e3,69775.0,75e3,77062.5,9e4,114987.5
2015.0,CW3,D,65,324392.3076923077,116996.94481546876,174800.0,19e4,21e4,220600.0,24e4,295e3,395e3
2015.0,CW3,F,7,85357.14285714286,25032.835579351715,57650.0,57800.0,57950.0,61600.00000000001,67e3,82e3,98250.0
2015.0,CW3,O,1,3e5,NA,3e5,3e5,3e5,3e5,3e5,3e5,3e5
2015.0,CW3,S,33,159094.24242424243,45711.573686971155,94600.0,107100.0,117500.0,128200.0,132500.0,156500.0,182e3
2015.0,CW3,T,29,171048.27586206896,77944.368305174,96e3,98700.0,101700.0,112400.0,12e4,157500.0,186e3
2015.0,CW4,D,129,358551.16279069765,138950.51735087158,216200.0,23e4,248e3,252900.0,273e3,32e4,385e3
2015.0,CW4,F,13,103303.84615384616,29845.57799140479,62800.0,71e3,74e3,79e3,85e3,96e3,12e4
2015.0,CW4,O,3,1586666.6666666667,2536554.421520132,80500.0,91e3,101500.0,112e3,122500.0,175e3,2345e3
2015.0,CW4,S,48,217001.25,69394.25885643598,126717.5,160700.0,172730.0,179550.0,181500.0,199995.0,23e4
